soprano;alto;tenor;bass;measure;composer;corpus
[['C5', 3.0]];[['F4', 3.0]];[['A3', 3.0]];[['F3', 3.0]];13;bach;bwv248.42-s
[['D5', 1.0], ['B-4', 2.0]];[['A4', 1.0], ['G4', 2.0]];[['F4', 1.0], ['D4', 2.0]];[['D3', 1.0], ['G3', 1.0], ['F3', 1.0]];14;bach;bwv248.42-s
[['C5', 2.0], ['F4', 1.0]];[['G4', 1.0], ['F4', 1.0], ['F4', 1.0]];[['C4', 0.5], ['B-3', 0.5], ['A3', 1.0], ['A3', 1.0]];[['E3', 1.0], ['F3', 0.5], ['E3', 0.5], ['D3', 0.5], ['C3', 0.5]];15;bach;bwv248.42-s
[['B-4', 1.0], ['A4', 2.0]];[['F4', 0.5], ['G4', 0.5], ['G4', 1.0], ['F4', 1.0]];[['D4', 0.5], ['C4', 0.5], ['C4', 2.0]];[['D3', 0.5], ['E3', 0.5], ['F3', 1.0], ['F3', 1.0]];16;bach;bwv248.42-s
[['G4', 3.0]];[['E4', 3.0]];[['C4', 3.0]];[['C3', 3.0]];17;bach;bwv248.42-s
[['E5', 1.0], ['C5', 2.0]];[['G4', 0.5], ['F4', 0.5], ['G4', 1.0], ['G4', 1.0]];[['C4', 2.0], ['E4', 1.0]];[['C3', 0.5], ['D3', 0.5], ['E3', 1.0], ['C3', 1.0]];18;bach;bwv248.42-s
[['A4', 2.0], ['D5', 1.0]];[['G4', 1.0], ['F4', 1.0], ['F4', 1.0]];[['C4', 2.0], ['B-3', 1.0]];[['F3', 0.5], ['E3', 0.5], ['F3', 1.0], ['B-3', 1.0]];19;bach;bwv248.42-s
[['C#5', 1.0], ['D5', 1.5], ['E5', 0.25], ['F5', 0.25]];[['G4', 1.0], ['A4', 1.0], ['B-4', 0.5], ['A4', 0.5]];[['B-3', 1.0], ['A3', 1.0], ['D4', 0.5], ['C4', 0.5]];[['E3', 1.0], ['F3', 1.0], ['D3', 1.0]];20;bach;bwv248.42-s
[['E5', 3.0]];[['G4', 0.5], ['F4', 0.5], ['G4', 1.5], ['E4', 0.5]];[['B-3', 1.0], ['A3', 0.5], ['G3', 0.5], ['A3', 1.0]];[['D3', 1.0], ['C#3', 0.5], ['B2', 0.5], ['C#3', 1.0]];21;bach;bwv248.42-s
[['A4', 3.0]];[['F4', 3.0]];[['A3', 3.0]];[['D3', 3.0]];22;bach;bwv248.42-s
[['D5', 1.0], ['E5', 1.0], ['F5', 1.0]];[['F4', 1.0], ['G4', 1.0], ['A4', 1.0]];[['B-3', 1.5], ['G3', 0.5], ['C4', 1.0]];[['B-3', 0.5], ['A3', 0.5], ['G3', 1.0], ['F3', 1.0]];23;bach;bwv248.42-s
[['G5', 1.0], ['C5', 1.0], ['B-4', 1.0]];[['G4', 0.5], ['F4', 0.5], ['G4', 1.0], ['E4', 1.0]];[['C4', 2.0], ['G3', 1.0]];[['E3', 0.5], ['D3', 0.5], ['E3', 1.0], ['C3', 1.0]];24;bach;bwv248.42-s
[['A4', 1.0], ['D5', 1.0], ['B-4', 1.0]];[['C4', 1.0], ['B-3', 1.0], ['F4', 1.0]];[['F3', 2.0], ['D4', 1.0]];[['F3', 1.0], ['B-2', 2.0]];25;bach;bwv248.42-s
[['G4', 3.0]];[['F4', 1.0], ['E4', 0.5], ['D4', 0.5], ['E4', 1.0]];[['G3', 1.0], ['C4', 1.0], ['B-3', 1.0]];[['C3', 0.5], ['B-2', 0.5], ['C3', 2.0]];26;bach;bwv248.42-s
[['F4', 3.0]];[['C4', 3.0]];[['A3', 3.0]];[['F2', 3.0]];27;bach;bwv248.42-s
