soprano;alto;tenor;bass;measure;composer;corpus
[['A4', 1.0], ['G4', 1.0], ['G4', 1.0], ['F4', 1.0]];[['C4', 0.5], ['D4', 0.5], ['E4', 1.0], ['E4', 1.0], ['D4', 1.0]];[['A3', 0.5], ['B3', 0.5], ['C4', 0.5], ['B-3', 0.5], ['A3', 0.5], ['B-3', 1.0], ['A3', 0.5]];[['F3', 1.0], ['C3', 1.0], ['C#3', 1.0], ['D3', 1.0]];10;bach;bwv371
[['E4', 4.0]];[['C4', 1.0], ['B3', 0.5], ['A3', 0.5], ['B3', 2.0]];[['A3', 1.0], ['G#3', 0.5], ['F#3', 0.5], ['G#3', 2.0]];[['E3', 4.0]];11;bach;bwv371
[['E4', 2.0], ['D4', 2.0]];[['B3', 1.0], ['C4', 0.5], ['B3', 0.5], ['A3', 1.0], ['B3', 0.5], ['C4', 0.5]];[['G3', 1.0], ['A3', 0.5], ['G3', 0.5], ['F#3', 1.0], ['G3', 1.0]];[['E3', 0.5], ['D3', 0.5], ['C3', 2.0], ['B2', 0.5], ['A2', 0.5]];12;bach;bwv371
[['G4', 2.0], ['A4', 1.0], ['B4', 1.0]];[['D4', 0.5], ['F4', 0.5], ['E4', 0.5], ['D4', 0.5], ['C4', 0.5], ['D4', 0.25], ['E4', 0.25], ['F4', 1.0]];[['G3', 0.5], ['D4', 0.5], ['C4', 0.5], ['B3', 0.5], ['A3', 1.5], ['G3', 0.25], ['F3', 0.25]];[['B2', 1.0], ['E3', 1.0], ['E3', 1.0], ['D3', 1.0]];13;bach;bwv371
[['C5', 1.0], ['C5', 1.0], ['C5', 2.0]];[['E4', 0.25], ['F4', 0.25], ['G4', 1.0], ['F4', 1.0], ['E4', 0.25], ['D4', 0.25], ['E4', 1.0]];[['G3', 0.5], ['C4', 0.25], ['B-3', 0.25], ['A3', 1.0], ['G3', 2.0]];[['E3', 1.0], ['F3', 1.0], ['C3', 2.0]];14;bach;bwv371
[['C5', 1.0], ['C5', 1.0], ['B4', 1.0], ['A4', 1.0]];[['E4', 0.25], ['F#4', 0.25], ['G4', 1.0], ['F#4', 1.0], ['E4', 0.25], ['D4', 0.25], ['C#4', 0.25], ['B3', 0.25], ['A3', 0.5]];[['A3', 1.0], ['A3', 1.0], ['B3', 0.5], ['G3', 0.5], ['E4', 0.5], ['D4', 0.25], ['C4', 0.25]];[['A2', 1.0], ['D3', 1.0], ['G2', 0.5], ['G3', 1.0], ['F3', 0.5]];15;bach;bwv371
[['G4', 1.0], ['A4', 1.0], ['B4', 1.0], ['B4', 1.0]];[['D4', 0.5], ['C4', 1.0], ['A4', 1.0], ['G4', 0.5], ['F#4', 0.25], ['E4', 0.25], ['F#4', 0.5]];[['B3', 0.5], ['C4', 0.25], ['B-3', 0.25], ['A3', 0.5], ['D4', 0.25], ['C4', 0.25], ['B3', 0.5], ['D4', 0.5], ['D4', 0.25], ['C4', 0.25], ['B3', 0.25], ['A3', 0.25]];[['F3', 0.5], ['E3', 0.5], ['F3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['B2', 0.25], ['C3', 0.25], ['D3', 0.5], ['D#3', 0.5]];16;bach;bwv371
[['B4', 2.0], ['E4', 1.0], ['D4', 1.0]];[['E4', 2.0], ['C4', 1.5], ['B3', 0.5]];[['G3', 2.0], ['G3', 1.0], ['G3', 1.0]];[['E3', 2.0], ['E3', 0.5], ['C3', 0.5], ['G3', 0.5], ['F3', 0.5]];17;bach;bwv371
[['G4', 1.0], ['A4', 0.5], ['B4', 0.5], ['C5', 1.0], ['C5', 1.0]];[['C4', 0.5], ['D4', 0.25], ['E4', 0.25], ['F4', 0.25], ['E4', 0.25], ['F4', 0.5], ['E4', 1.0], ['F4', 1.0]];[['G3', 1.0], ['C4', 0.5], ['D4', 0.5], ['G3', 1.0], ['A3', 1.0]];[['E3', 1.5], ['D3', 0.5], ['C3', 0.5], ['B2', 0.5], ['A2', 0.5], ['B2', 0.5]];18;bach;bwv371
[['C5', 2.0], ['C5', 1.0], ['C5', 1.0]];[['F4', 0.5], ['E4', 0.25], ['D4', 0.25], ['E4', 1.0], ['E4', 0.5], ['A4', 0.25], ['G#4', 0.25], ['A4', 1.0]];[['A3', 0.5], ['G3', 0.25], ['F3', 0.25], ['G3', 1.0], ['C4', 0.5], ['D4', 0.5], ['E4', 1.0]];[['C3', 2.0], ['A2', 0.5], ['B2', 0.5], ['C3', 0.5], ['D3', 0.5]];19;bach;bwv371
[['B4', 1.0], ['A4', 1.0], ['G4', 1.0], ['A4', 1.0]];[['A4', 0.5], ['G4', 1.0], ['F#4', 0.5], ['D4', 1.0], ['F4', 0.5], ['G4', 0.5]];[['E4', 0.5], ['D4', 0.5], ['E4', 0.5], ['D4', 0.25], ['C4', 0.25], ['B3', 1.0], ['D4', 1.0]];[['E3', 0.5], ['B2', 0.5], ['C3', 0.5], ['D3', 0.5], ['G2', 1.0], ['D3', 0.5], ['E3', 0.5]];20;bach;bwv371
[['A4', 1.0], ['G4', 1.0], ['F4', 1.0], ['E4', 1.0]];[['A4', 0.5], ['G4', 0.25], ['F4', 0.25], ['F4', 0.5], ['E4', 1.0], ['D4', 1.0], ['C#4', 0.5]];[['D4', 0.5], ['C#4', 0.5], ['D4', 0.5], ['A3', 0.5], ['A3', 1.0], ['B-3', 0.5], ['A3', 0.25], ['G3', 0.25]];[['F3', 0.5], ['A2', 0.5], ['B2', 0.5], ['C#3', 0.5], ['D3', 0.5], ['F2', 0.5], ['G2', 0.5], ['A2', 0.5]];21;bach;bwv371
[['D4', 2.0]];[['A3', 2.0]];[['F3', 2.0]];[['D2', 2.0]];22;bach;bwv371
[['D4', 1.0], ['A4', 1.0]];[['A3', 1.0], ['D4', 0.25], ['E4', 0.25], ['F4', 0.5]];[['F3', 0.5], ['G3', 0.5], ['A3', 0.5], ['D4', 0.5]];[['D3', 0.5], ['E3', 0.5], ['F3', 0.5], ['D3', 0.5]];23;bach;bwv371
[['A4', 1.0], ['G4', 1.0], ['A4', 1.0], ['B4', 1.0]];[['F4', 1.5], ['E4', 0.5], ['E4', 0.25], ['D4', 0.25], ['E4', 0.25], ['G4', 0.25], ['F4', 0.25], ['E4', 0.25], ['F#4', 0.25], ['A4', 0.25]];[['D4', 0.5], ['B3', 0.5], ['G3', 0.5], ['C4', 0.25], ['B3', 0.25], ['A3', 1.5], ['G3', 0.25], ['F#3', 0.25]];[['B-2', 0.5], ['B2', 0.5], ['C3', 1.0], ['C3', 0.5], ['C#3', 0.5], ['D3', 0.5], ['D#3', 0.5]];24;bach;bwv371
[['C5', 1.0], ['B4', 1.0], ['A4', 2.0]];[['G4', 0.5], ['D4', 0.5], ['D4', 0.5], ['G4', 1.0], ['F#4', 0.25], ['E4', 0.25], ['F#4', 1.0]];[['E3', 0.5], ['A3', 0.5], ['B3', 0.5], ['E4', 1.0], ['C4', 0.5], ['A3', 0.5], ['D4', 0.25], ['C4', 0.25]];[['E3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['E3', 0.5], ['C3', 0.5], ['A2', 0.5], ['D3', 1.0]];25;bach;bwv371
[['G4', 2.0], ['G4', 1.0], ['F4', 0.5], ['G4', 0.5]];[['D4', 2.0], ['E4', 1.0], ['F4', 0.5], ['E4', 0.5]];[['B3', 2.0], ['C4', 1.5], ['B-3', 0.5]];[['G2', 2.0], ['C3', 0.5], ['B-2', 0.5], ['A2', 0.5], ['G2', 0.5]];26;bach;bwv371
[['A4', 1.0], ['G4', 1.0], ['G4', 1.0], ['F4', 1.0]];[['F4', 1.0], ['F4', 0.5], ['E4', 0.25], ['D4', 0.25], ['E4', 1.0], ['E4', 0.5], ['D4', 0.25], ['C4', 0.25]];[['C4', 0.25], ['B-3', 0.25], ['C4', 0.5], ['D4', 0.5], ['G3', 0.5], ['C4', 0.5], ['B-3', 0.5], ['A3', 0.5], ['B3', 0.25], ['A3', 0.25]];[['F2', 0.5], ['A2', 0.5], ['B-2', 0.5], ['B2', 0.5], ['C3', 0.5], ['C#3', 0.5], ['D3', 1.0]];27;bach;bwv371
[['E4', 4.0]];[['B3', 0.5], ['D4', 0.5], ['C4', 2.0], ['B3', 1.0]];[['G#3', 1.0], ['A3', 2.0], ['G#3', 1.0]];[['D3', 0.5], ['C3', 0.25], ['B2', 0.25], ['C3', 0.5], ['D3', 0.5], ['E3', 2.0]];28;bach;bwv371
[['B4', 2.0], ['C5', 2.0]];[['G4', 2.0], ['G4', 2.0]];[['E4', 2.0], ['E4', 2.0]];[['E2', 1.0], ['E3', 2.0], ['D3', 0.5], ['C3', 0.5]];29;bach;bwv371
[['D5', 2.0], ('P', 1.0), ['B4', 1.0]];[['G4', 2.0], ('P', 1.0), ['G4', 1.0]];[['B3', 2.0], ('P', 1.0), ['D4', 1.0]];[['G3', 2.0], ('P', 1.0), ['G2', 0.5], ['A2', 0.5]];30;bach;bwv371
[['D5', 1.0], ['C5', 1.0], ['B4', 1.0], ['A4', 1.0]];[['G4', 1.5], ['A4', 1.0], ['G4', 1.0], ['F#4', 0.5]];[['D4', 1.0], ['E4', 0.5], ['D4', 0.5], ['D4', 1.0], ['E4', 0.5], ['D4', 0.25], ['C4', 0.25]];[['B2', 1.0], ['E2', 0.5], ['F#2', 0.5], ['G2', 0.5], ['B2', 0.5], ['C3', 0.5], ['D3', 0.5]];31;bach;bwv371
[['G4', 2.0], ['B4', 1.0], ['C5', 1.0]];[['D4', 2.0], ['G4', 1.0], ['A4', 1.0]];[['B3', 2.0], ['E4', 1.0], ['E4', 1.0]];[['G2', 2.0], ['E2', 0.5], ['E3', 0.5], ['D3', 0.5], ['C3', 0.5]];32;bach;bwv371
[['D5', 1.0], ['B4', 0.5], ['C5', 0.5], ['D5', 1.0], ['C5', 1.0]];[['A4', 0.5], ['G4', 0.25], ['F#4', 0.25], ['G4', 1.0], ['G4', 1.5], ['F#4', 0.5]];[['D4', 1.0], ['D4', 0.5], ['C4', 0.5], ['B3', 1.5], ['A3', 0.5]];[['B2', 0.5], ['B3', 1.0], ['A3', 0.5], ['G3', 0.5], ['F#3', 0.5], ['E3', 1.0]];33;bach;bwv371
[['B4', 1.0], ['A4', 1.0], ['G4', 1.0], ['A4', 1.0]];[['B3', 0.25], ['C4', 0.25], ['D4', 0.5], ['E4', 0.5], ['D4', 0.25], ['C4', 0.25], ['B3', 1.0], ['D4', 1.0]];[['A3', 0.5], ['G3', 1.0], ['F#3', 0.5], ['G3', 1.0], ['F3', 0.5], ['G3', 0.5]];[['E3', 0.5], ['B2', 0.5], ['C3', 0.5], ['D3', 0.5], ['G2', 1.0], ['D3', 0.5], ['E3', 0.5]];34;bach;bwv371
[['A4', 1.0], ['G4', 1.0], ['F4', 1.0], ['E4', 1.0]];[['D4', 0.5], ['E-4', 0.5], ['D4', 0.5], ['C#4', 0.5], ['D4', 1.5], ['C#4', 0.5]];[['A3', 0.5], ['C4', 1.0], ['B-3', 1.0], ['B3', 0.5], ['E3', 0.5], ['A3', 0.25], ['G3', 0.25]];[['F3', 0.5], ['F#3', 0.5], ['G3', 1.0], ['G3', 0.5], ['G#3', 0.5], ['A3', 0.5], ['A2', 0.5]];35;bach;bwv371
[['D4', 2.0], ['D4', 1.0], ['A4', 1.0]];[['A3', 2.0], ['D4', 1.0], ['E4', 1.0]];[['F#3', 2.0], ['B3', 1.0], ['C#4', 1.0]];[['D3', 2.0], ['G2', 0.5], ['G3', 1.0], ['F#3', 0.25], ['E3', 0.25]];36;bach;bwv371
[['A4', 1.0], ['G4', 1.0], ['A4', 1.0], ['B4', 1.0]];[['A3', 0.5], ['F#4', 1.0], ['E4', 0.5], ['F#4', 1.5], ['E4', 0.25], ['D#4', 0.25]];[['D4', 1.5], ['C4', 0.25], ['B3', 0.25], ['C4', 0.5], ['D#4', 1.0], ['G3', 0.25], ['A3', 0.25]];[['F#3', 0.5], ['B3', 0.5], ['E3', 1.0], ['E3', 0.5], ['D#3', 0.25], ['C#3', 0.25], ['D#3', 0.5], ['B2', 0.5]];37;bach;bwv371
[['C5', 1.0], ['B4', 1.0], ['A4', 2.0]];[['E4', 0.5], ['D4', 1.0], ['G4', 1.0], ['F#4', 0.25], ['E4', 0.25], ['F#4', 1.0]];[['G3', 0.5], ['A3', 1.0], ['G3', 0.5], ['E4', 0.25], ['D4', 0.25], ['C4', 1.0], ['B3', 0.25], ['A3', 0.25]];[['E3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['E3', 0.5], ['C3', 0.5], ['A2', 0.5], ['D3', 1.0]];38;bach;bwv371
[['G4', 2.0], ['G4', 1.0], ['F4', 0.5], ['G4', 0.5]];[['D4', 2.0], ['D4', 0.5], ['E4', 0.5], ['D4', 0.5], ['E4', 0.5]];[['B3', 2.0], ['B3', 0.5], ['B-3', 0.5], ['A3', 0.5], ['G3', 0.5]];[['G2', 2.0], ['G3', 0.5], ['C#3', 0.5], ['D3', 1.0]];39;bach;bwv371
[['A4', 1.0], ['G4', 1.0], ['G4', 1.0], ['F4', 1.0]];[['F4', 0.5], ['E4', 0.5], ['D4', 0.5], ['G4', 0.5], ['C#4', 0.5], ['A3', 0.5], ['D4', 1.0]];[['F3', 1.5], ['E3', 0.25], ['D3', 0.25], ['E3', 0.5], ['F3', 0.25], ['G3', 0.25], ['A3', 0.5], ['B3', 0.5]];[['D3', 0.5], ['C3', 0.5], ['B2', 0.5], ['B-2', 0.5], ['A2', 1.0], ['A2', 0.5], ['G#2', 0.5]];40;bach;bwv371
[['E4', 4.0]];[['C#4', 1.0], ['C4', 1.0], ['B3', 2.0]];[['B3', 0.5], ['A3', 0.25], ['G#3', 0.25], ['A3', 1.5], ['G#3', 0.25], ['F#3', 0.25], ['G#3', 1.0]];[['A2', 0.5], ['B2', 0.5], ['C3', 0.5], ['D3', 0.5], ['E3', 2.0]];41;bach;bwv371
