soprano;alto;tenor;bass;measure;composer;corpus
[['G4', 1.0], ['F#4', 1.0], ['E4', 1.0]];[['E4', 1.0], ['D4', 1.0], ['C#4', 1.0]];[['A3', 1.0], ['A3', 1.0], ['A3', 1.0]];[['C#3', 1.0], ['D3', 1.0], ['A2', 1.0]];10;bach;bwv70.7
[['D4', 3.0]];[['A3', 3.0]];[['F#3', 3.0]];[['D3', 3.0]];11;bach;bwv70.7
[['G4', 2.0], ['A4', 1.0]];[['E4', 2.0], ['F#4', 1.0]];[['B3', 2.0], ['D4', 1.0]];[['E3', 2.0], ['D3', 1.0]];12;bach;bwv70.7
[['B4', 2.0], ['C5', 1.0]];[['G4', 2.0], ['G4', 1.0]];[['D4', 2.0], ['C4', 1.0]];[['G3', 1.0], ['F#3', 1.0], ['E3', 1.0]];13;bach;bwv70.7
[['B4', 1.0], ['A4', 2.0]];[['G4', 2.0], ['F#4', 1.0]];[['D4', 1.0], ['E4', 1.0], ['D4', 1.0]];[['D3', 1.0], ['C3', 1.0], ['D3', 1.0]];14;bach;bwv70.7
[['G4', 3.0]];[['D4', 3.0]];[['B3', 3.0]];[['G2', 3.0]];15;bach;bwv70.7
[['B4', 2.0], ['C5', 1.0]];[['G4', 2.0], ['G4', 1.0]];[['D4', 2.0], ['E4', 1.0]];[['G3', 1.0], ['F#3', 1.0], ['E3', 1.0]];16;bach;bwv70.7
[['D5', 2.0], ['C5', 1.0]];[['F#4', 1.0], ['G4', 1.0], ['A4', 1.0]];[['A3', 2.0], ['D4', 1.0]];[['D3', 1.0], ['E3', 1.0], ['F#3', 1.0]];17;bach;bwv70.7
[['B4', 1.0], ['A4', 2.0]];[['G4', 2.0], ['F#4', 1.0]];[['D4', 1.0], ['E4', 1.0], ['D4', 1.0]];[['G3', 1.0], ['C3', 1.0], ['D3', 1.0]];18;bach;bwv70.7
[['B4', 3.0]];[['G4', 3.0]];[['D4', 3.0]];[['G2', 3.0]];19;bach;bwv70.7
[['D5', 2.0], ['D5', 1.0]];[['G4', 2.0], ['G4', 1.0]];[['B3', 1.0], ['C4', 1.0], ['D4', 1.0]];[['G3', 1.0], ['A3', 1.0], ['B3', 1.0]];20;bach;bwv70.7
[['E5', 2.0], ['D5', 1.0]];[['G4', 2.0], ['F#4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['A3', 1.0]];[['C4', 1.0], ['C3', 1.0], ['D3', 1.0]];21;bach;bwv70.7
[['C5', 1.0], ['B4', 2.0]];[['G4', 1.0], ['G4', 2.0]];[['E4', 1.0], ['D4', 2.0]];[['E3', 0.5], ['F#3', 0.5], ['G3', 1.0], ['G2', 1.0]];22;bach;bwv70.7
[['A4', 3.0]];[['F#4', 3.0]];[['D4', 3.0]];[['D3', 3.0]];23;bach;bwv70.7
[['B4', 1.0], ['C5', 1.0], ['D5', 1.0]];[['G4', 2.0], ['A4', 1.0]];[['D4', 2.0], ['D4', 1.0]];[['G3', 2.0], ['F#3', 1.0]];24;bach;bwv70.7
[['C5', 2.0], ['B4', 1.0]];[['G4', 2.0], ['F#4', 1.0]];[['G3', 1.0], ['A3', 1.0], ['B3', 1.0]];[['E3', 2.0], ['D#3', 1.0]];25;bach;bwv70.7
[['G4', 2.0], ['A4', 1.0]];[['E4', 2.0], ['E4', 1.0]];[['B3', 2.0], ['A3', 1.0]];[['E3', 1.0], ['D3', 1.0], ['C3', 1.0]];26;bach;bwv70.7
[['B4', 3.0]];[['E4', 1.0], ['D#4', 0.5], ['C#4', 0.5], ['D#4', 1.0]];[['G3', 1.0], ['F#3', 1.0], ['B3', 1.0]];[['B2', 3.0]];27;bach;bwv70.7
[['G4', 3.0]];[['E4', 3.0]];[['B3', 3.0]];[['E3', 3.0]];28;bach;bwv70.7
[['B4', 1.0], ['C5', 1.0], ['D5', 1.0]];[['D4', 1.0], ['E4', 1.0], ['F4', 1.0]];[['B3', 2.0], ['B3', 1.0]];[['G3', 2.0], ['G2', 1.0]];29;bach;bwv70.7
[['C5', 2.0], ['B4', 1.0]];[['E4', 1.0], ['F#4', 1.0], ['G4', 1.0]];[['C4', 2.0], ['D4', 1.0]];[['A2', 2.0], ['B2', 1.0]];30;bach;bwv70.7
[['A4', 1.0], ['B4', 2.0]];[['F#4', 1.0], ['G4', 2.0]];[['D4', 2.0], ['E4', 1.0]];[['C3', 1.0], ['B2', 1.0], ['C3', 1.0]];31;bach;bwv70.7
[['A4', 3.0]];[['G4', 1.0], ['F#4', 0.5], ['E4', 0.5], ['F#4', 1.0]];[['A3', 1.0], ['B3', 1.0], ['C4', 1.0]];[['D3', 3.0]];32;bach;bwv70.7
[['G4', 3.0]];[['D4', 3.0]];[['B3', 3.0]];[['G2', 3.0]];33;bach;bwv70.7
