soprano;alto;tenor;bass;measure;composer;corpus
[['A4', 1.0], ['G4', 1.0], ['A4', 1.0], ['B4', 1.0]];[['C4', 0.25], ['A3', 0.25], ['D4', 1.0], ['C4', 1.0], ['D4', 0.25], ['C4', 0.25], ['B3', 0.5], ['D4', 0.5]];[['A3', 0.5], ['F3', 0.5], ['G3', 1.5], ['F#3', 0.5], ['D4', 1.0]];[['F3', 1.0], ['E3', 1.0], ['D3', 1.0], ['G3', 0.5], ['F3', 0.5]];20;bach;bwv328
[['C5', 1.0], ['A4', 1.0], ['G4', 1.0]];[['G4', 1.5], ['F#4', 0.5], ['D4', 1.0]];[['C4', 0.5], ['E4', 0.5], ['D4', 0.75], ['C4', 0.25], ['B3', 1.0]];[['E3', 0.5], ['C3', 0.5], ['D3', 1.0], ['G2', 1.0]];21;bach;bwv328
[['A4', 1.0]];[['F4', 1.0]];[['D4', 1.0]];[['D3', 1.0]];22;bach;bwv328
[['A4', 1.0], ['A4', 1.0], ['G4', 1.0], ['B4', 1.0]];[['E4', 0.25], ['F4', 0.25], ['G4', 1.0], ['F#4', 1.0], ['E4', 0.25], ['F#4', 0.25], ['G4', 1.0]];[['A3', 0.5], ['E4', 1.0], ['D4', 0.25], ['C4', 0.25], ['B3', 1.0], ['E4', 1.0]];[['C#3', 1.0], ['D3', 1.0], ['E3', 1.5], ['F#3', 0.5]];23;bach;bwv328
[['B4', 1.0], ['A4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['G4', 0.5], ['F4', 0.5], ['G4', 1.5], ['F4', 0.5], ['C4', 0.5], ['F4', 0.25], ['E4', 0.25]];[['D4', 1.0], ['E4', 1.0], ['D4', 1.0], ['A3', 0.5], ['B-3', 0.5]];[['G3', 1.0], ['C#3', 1.0], ['D3', 1.0], ['F3', 1.0]];24;bach;bwv328
[['A4', 1.0], ['G4', 1.0], ['A4', 0.5], ['B4', 0.5], ['C5', 1.0]];[['F4', 1.5], ['E4', 0.5], ['F4', 1.0], ['F4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['C4', 1.0], ['C4', 1.0]];[['A2', 0.5], ['B-2', 0.5], ['C3', 1.0], ['F2', 0.5], ['G2', 0.5], ['A2', 0.5], ['B2', 0.5]];25;bach;bwv328
[['G4', 1.0], ['G4', 1.0], ['E4', 1.0]];[['F4', 0.5], ['E4', 0.5], ['D4', 1.0], ['C4', 1.0]];[['C4', 1.5], ['B3', 0.5], ['G3', 1.0]];[['C3', 1.0], ['G2', 1.0], ['C3', 1.0]];26;bach;bwv328
[['F4', 1.0]];[['C4', 1.0]];[['A3', 1.0]];[['F2', 1.0]];27;bach;bwv328
[['D4', 1.0], ['F4', 1.0], ['E4', 1.0], ['D4', 1.0]];[['C4', 0.5], ['B3', 0.5], ['C4', 0.5], ['D4', 1.0], ['C4', 0.5], ['D4', 1.0]];[['G3', 1.0], ['C3', 0.5], ['G3', 0.5], ['G3', 1.0], ['G3', 0.5], ['D3', 0.5]];[['G2', 1.0], ['A2', 0.5], ['B2', 0.5], ['C3', 1.0], ['B2', 1.0]];28;bach;bwv328
[['E4', 1.0], ['F#4', 1.0], ['G4', 1.0], ['G4', 1.0]];[['D4', 0.5], ['C4', 0.25], ['B3', 0.25], ['C4', 0.5], ['B3', 0.25], ['A3', 0.25], ['B3', 1.0], ['D4', 1.0]];[['A3', 1.5], ['D3', 0.5], ['D3', 1.0], ['B3', 1.0]];[['A2', 1.0], ['D3', 1.0], ['G2', 1.0], ['G3', 0.5], ['F3', 0.5]];29;bach;bwv328
[['G4', 1.0], ['G4', 1.0], ['A4', 1.5], ['F4', 0.5]];[['E4', 0.5], ['F4', 0.5], ['G4', 0.5], ['E4', 0.5], ['C4', 0.5], ['F4', 0.5], ['F4', 0.25], ['E4', 0.25], ['D4', 0.25], ['C#4', 0.25]];[['C4', 0.5], ['D4', 0.5], ['E4', 0.5], ['C4', 0.5], ['A3', 0.5], ['C4', 0.5], ['D4', 0.25], ['E4', 0.25], ['F4', 0.5]];[['E3', 0.5], ['D3', 0.5], ['C3', 1.0], ['F3', 0.5], ['G3', 0.25], ['A3', 0.25], ['B-3', 1.0]];30;bach;bwv328
[['G4', 1.0], ['F4', 1.0], ['E4', 1.0], ['C4', 1.0]];[['D4', 0.5], ['A3', 0.5], ['A3', 0.5], ['D4', 1.0], ['C#4', 0.5], ['A3', 1.0]];[['F4', 0.5], ['E4', 0.5], ['D4', 0.5], ['A3', 0.5], ['A3', 1.0], ['E3', 1.0]];[['B-3', 0.5], ['C#3', 0.5], ['D3', 1.0], ['A2', 1.0], ['A2', 1.0]];31;bach;bwv328
[['D4', 1.0], ['F4', 1.0], ['E4', 1.0], ['D4', 1.0]];[['G3', 1.0], ['C4', 0.5], ['D4', 1.0], ['C4', 1.0], ['B3', 0.5]];[['D3', 1.0], ['A3', 0.5], ['G3', 0.5], ['G3', 1.0], ['G3', 1.0]];[['B2', 1.0], ['A2', 0.5], ['B2', 0.5], ['C3', 1.0], ['G2', 1.0]];32;bach;bwv328
[['F4', 1.0], ['D4', 1.0], ['C4', 1.0], ['G4', 1.0]];[['A3', 0.25], ['B3', 0.25], ['C4', 1.0], ['B3', 0.5], ['G3', 1.0], ['C4', 1.0]];[['C3', 0.5], ['A3', 0.5], ['G3', 0.75], ['F3', 0.25], ['E3', 1.0], ['E3', 0.5], ['F3', 0.5]];[['F2', 1.0], ['G2', 1.0], ['C3', 1.0], ['C3', 0.5], ['D3', 0.5]];33;bach;bwv328
[['G4', 1.0], ['G4', 1.0], ['A4', 1.5], ['F4', 0.5]];[['C4', 0.5], ['D4', 0.5], ['E4', 1.5], ['D4', 0.25], ['C#4', 0.25], ['D4', 1.0]];[['G3', 1.0], ['C4', 0.5], ['B-3', 0.5], ['A3', 0.5], ['F3', 1.0], ['G3', 0.25], ['A3', 0.25]];[['E3', 1.0], ['C3', 1.0], ['F2', 1.0], ['B-2', 0.5], ['A2', 0.5]];34;bach;bwv328
[['G4', 1.0], ['F4', 1.0], ['E4', 1.0], ['F4', 1.0]];[['D4', 0.5], ['E4', 1.0], ['D4', 1.0], ['C#4', 0.5], ['D4', 1.0]];[['B-3', 1.0], ['A3', 1.0], ['A3', 1.0], ['A3', 1.0]];[['G2', 1.0], ['D3', 1.0], ['A2', 1.0], ['D3', 0.5], ['C3', 0.5]];35;bach;bwv328
[['F4', 1.0], ['F4', 1.0], ['E4', 1.0], ['D4', 1.0]];[['D4', 0.5], ['C4', 0.5], ['B3', 0.5], ['D4', 1.0], ['C4', 1.0], ['B3', 0.5]];[['G3', 1.0], ['G3', 1.0], ['G3', 1.0], ['G3', 1.0]];[['B2', 0.5], ['A2', 0.5], ['G2', 1.0], ['C3', 1.0], ['G2', 1.0]];36;bach;bwv328
[['F4', 1.0], ['D4', 1.0], ['C4', 1.0], ['G4', 1.0]];[['C4', 1.5], ['B3', 0.5], ['G3', 1.0], ['C4', 1.0]];[['F3', 0.5], ['A3', 0.5], ['G3', 0.75], ['F3', 0.25], ['E3', 1.0], ['E3', 0.5], ['F3', 0.5]];[['A2', 0.5], ['F2', 0.5], ['G2', 1.0], ['C2', 1.0], ['C3', 0.5], ['D3', 0.5]];37;bach;bwv328
[['G4', 1.0], ['G4', 1.0], ['A4', 1.5], ['F4', 0.5]];[['C4', 0.5], ['D4', 0.5], ['E4', 0.5], ['D4', 0.25], ['E4', 0.25], ['F4', 1.0], ['F4', 1.0]];[['G3', 0.5], ['A3', 0.5], ['B-3', 1.0], ['C4', 1.0], ['D4', 0.75], ['C4', 0.25]];[['E3', 0.5], ['F3', 0.5], ['G3', 1.0], ['F3', 0.5], ['E3', 0.5], ['D3', 1.0]];38;bach;bwv328
[['G4', 1.0], ['F4', 1.0], ['E4', 1.0], ['E4', 0.5], ['F4', 0.5]];[['E4', 1.5], ['D4', 0.5], ['C#4', 1.0], ['C4', 1.0]];[['B-3', 0.5], ['A3', 0.5], ['A3', 1.0], ['A3', 1.0], ['A3', 1.0]];[['D3', 0.5], ['C#3', 0.5], ['D3', 1.0], ['A2', 1.0], ['A3', 1.0]];39;bach;bwv328
[['G4', 1.0], ['A4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['B3', 0.5], ['C4', 0.25], ['D4', 0.25], ['E4', 0.5], ['D4', 0.5], ['C4', 0.5], ['D4', 0.25], ['E4', 0.25], ['F4', 1.0]];[['G3', 0.5], ['A3', 0.25], ['B3', 0.25], ['C4', 0.5], ['B3', 0.5], ['A3', 0.5], ['B3', 0.25], ['C4', 0.25], ['D4', 1.0]];[['E3', 0.5], ['D3', 0.5], ['C3', 1.0], ['F3', 0.5], ['E3', 0.5], ['D3', 1.0]];40;bach;bwv328
[['C5', 1.0], ['A4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['E4', 1.0], ['E4', 0.25], ['D4', 0.25], ['C4', 0.25], ['B3', 0.25], ['C4', 1.0], ['E4', 1.0]];[['C4', 0.25], ['B3', 0.25], ['A3', 0.25], ['G3', 0.25], ['A3', 0.5], ['F4', 0.5], ['E4', 1.0], ['C4', 0.5], ['D4', 0.5]];[['A3', 0.5], ['G3', 0.5], ['F3', 0.5], ['D3', 0.5], ['A3', 1.0], ['A2', 0.5], ['B2', 0.5]];41;bach;bwv328
[['A4', 1.0], ['G4', 1.0], ['A4', 0.5], ['B4', 0.5], ['C5', 1.0]];[['E4', 0.5], ['F4', 0.5], ['G4', 1.0], ['F4', 1.0], ['G4', 0.5], ['F4', 0.5]];[['E4', 0.5], ['D4', 1.0], ['C4', 1.0], ['D4', 0.5], ['G3', 0.5], ['A3', 0.5]];[['C3', 0.5], ['D3', 0.5], ['E3', 1.5], ['D3', 0.5], ['E3', 0.5], ['F3', 0.5]];42;bach;bwv328
[['G4', 1.0], ['G4', 1.0], ['E4', 1.0]];[['E4', 1.0], ['D4', 1.0], ['C4', 1.0]];[['B3', 0.5], ['C4', 1.0], ['B3', 0.5], ['G3', 1.0]];[['G3', 0.5], ['F3', 0.5], ['G3', 0.5], ['G2', 0.5], ['C3', 1.0]];43;bach;bwv328
[['A4', 1.0]];[['E4', 1.0]];[['C4', 1.0]];[['A2', 1.0]];44;bach;bwv328
[['A4', 1.0], ['A4', 1.0], ['G4', 1.0], ['B4', 1.0]];[['F4', 1.0], ['E4', 0.5], ['D4', 0.25], ['C4', 0.25], ['B3', 1.0], ['B3', 0.5], ['C4', 0.25], ['D4', 0.25]];[['D4', 1.0], ['A3', 0.5], ['F4', 1.0], ['E4', 0.25], ['D4', 0.25], ['E4', 0.5], ['A3', 0.5]];[['D3', 1.0], ['C3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F3', 0.5], ['G3', 0.5], ['F3', 0.5]];45;bach;bwv328
[['B4', 1.0], ['B4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['E4', 1.0], ['E4', 0.25], ['F#4', 0.25], ['G4', 1.0], ['F#4', 0.5], ['F4', 1.0]];[['G3', 0.5], ['F#3', 0.5], ['G3', 1.0], ['D4', 1.0], ['C4', 1.0]];[['E3', 0.5], ['D3', 0.5], ['C#3', 1.0], ['D3', 1.0], ['F3', 0.5], ['E3', 0.5]];46;bach;bwv328
[['A4', 1.0], ['G4', 1.0], ['A4', 1.0], ['C5', 1.0]];[['F4', 1.0], ['C4', 1.0], ['C4', 1.0], ['C4', 0.5], ['D4', 0.5]];[['C4', 0.5], ['B-3', 0.5], ['B-3', 1.0], ['A3', 0.5], ['G3', 0.5], ['F3', 1.0]];[['D3', 1.0], ['E3', 1.0], ['F3', 1.0], ['A2', 0.5], ['B2', 0.5]];47;bach;bwv328
[['G4', 1.0], ['G4', 1.0], ['E4', 1.0]];[['E4', 1.0], ['E4', 0.25], ['C#4', 0.25], ['D4', 1.0], ['C#4', 0.5]];[['E3', 0.5], ['G3', 0.5], ['B-3', 1.0], ['A3', 1.0]];[['C3', 1.0], ['G2', 1.0], ['A2', 1.0]];48;bach;bwv328
[['F4', 0.5], ['E4', 0.5]];[['D4', 1.0]];[['A3', 0.5], ['G3', 0.5]];[['D3', 1.0]];49;bach;bwv328
[['D4', 1.0], ['F4', 1.0], ['G4', 1.0], ['A4', 1.0]];[['A3', 0.5], ['B-3', 0.25], ['C4', 0.25], ['D4', 1.5], ['E4', 1.0], ['D4', 0.5]];[['F3', 1.5], ['G3', 0.25], ['A3', 0.25], ['B-3', 0.5], ['C4', 0.25], ['B3', 0.25], ['A3', 0.5], ['F3', 0.5]];[['D3', 0.5], ['C3', 0.5], ['B-2', 0.5], ['A2', 0.5], ['G2', 1.0], ['F2', 1.0]];50;bach;bwv328
[['G4', 1.0], ['F4', 1.0], ['E4', 1.0], ['F4', 1.0]];[['D4', 0.5], ['C#4', 0.5], ['D4', 1.0], ['C#4', 1.0], ['D4', 1.0]];[['B-3', 0.5], ['G3', 0.5], ['A3', 1.0], ['A3', 1.0], ['A3', 1.0]];[['E2', 1.0], ['D2', 1.0], ['A2', 1.0], ['D3', 0.5], ['C3', 0.5]];51;bach;bwv328
[['F4', 1.0], ['G4', 1.0], ['A4', 1.0], ['G4', 0.5], ['F4', 0.5]];[['D4', 1.5], ['E4', 0.5], ['F4', 0.5], ['E4', 0.5], ['D4', 1.0]];[['B-3', 1.0], ['B-3', 1.0], ['C4', 1.0], ['B-3', 1.0]];[['B-2', 0.5], ['A2', 0.5], ['G2', 1.0], ['F2', 0.5], ['G2', 0.25], ['A2', 0.25], ['B-2', 1.0]];52;bach;bwv328
[['G4', 1.0], ['F4', 1.0], ['E4', 1.0], ['G4', 1.0]];[['D4', 1.0], ['D4', 0.25], ['C#4', 0.25], ['D4', 0.5], ['C#4', 1.0], ['D4', 1.0]];[['B-3', 1.0], ['A3', 0.5], ['G#3', 0.5], ['A3', 1.0], ['G3', 1.0]];[['B2', 0.5], ['G2', 0.5], ['D3', 1.0], ['A2', 1.0], ['B2', 1.0]];53;bach;bwv328
[['E4', 1.0], ['C4', 1.0], ['D4', 2.0]];[['C4', 1.0], ['G3', 1.0], ['A3', 1.0], ['G#3', 0.5], ['A3', 0.5]];[['G3', 1.0], ['E3', 1.0], ['F3', 2.0]];[['C3', 3.0], ['B2', 0.5], ['A2', 0.5]];54;bach;bwv328
[['E4', 4.0]];[['B3', 0.5], ['C4', 0.5], ['D4', 1.0], ['C4', 2.0]];[['E3', 1.0], ['B3', 2.0], ['A3', 1.0]];[['G#2', 1.5], ['E2', 0.5], ['A2', 0.5], ['B2', 0.5], ['C3', 0.5], ['D3', 0.5]];55;bach;bwv328
[['E4', 4.0]];[['C4', 1.0], ['B3', 0.5], ['A3', 0.5], ['B3', 2.0]];[['A3', 1.0], ['G#3', 0.5], ['F#3', 0.5], ['G#3', 2.0]];[['E3', 2.0], ['E2', 2.0]];56;bach;bwv328
