soprano;alto;tenor;bass;measure;composer;corpus
[['A4', 2.0], ['A4', 1.0]];[['F#4', 0.5], ['E4', 0.5], ['F#4', 1.0], ['D#4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['B3', 1.0]];[['E3', 1.0], ['D#3', 1.0], ['B2', 1.0]];10;bach;bwv266
[['G4', 2.0], ['G4', 1.0]];[['E4', 0.5], ['D#4', 0.5], ['E4', 2.0]];[['B3', 2.0], ['B3', 1.0]];[['E3', 1.0], ['G3', 1.0], ['E3', 1.0]];11;bach;bwv266
[['F#4', 3.0]];[['E4', 1.0], ['D#4', 2.0]];[['B3', 3.0]];[['B2', 3.0]];12;bach;bwv266
[['E4', 1.0], ['F#4', 1.0], ['D#4', 1.0]];[['E4', 1.0], ['C4', 1.0], ['B3', 1.0]];[['G3', 1.0], ['A3', 1.0], ['F#3', 1.0]];[['C3', 1.0], ['A2', 1.0], ['B2', 1.0]];13;bach;bwv266
[['E4', 2.0]];[['B3', 2.0]];[['G3', 2.0]];[['E3', 2.0]];14;bach;bwv266
[['E4', 1.0]];[['B3', 1.0]];[['G3', 1.0]];[['E3', 1.0]];15;bach;bwv266
[['A4', 2.0], ['A4', 1.0]];[['E4', 1.0], ['D4', 1.0], ['C4', 1.0]];[['G3', 1.0], ['F#3', 1.0], ['F#3', 1.0]];[['C#3', 1.0], ['D3', 0.5], ['C3', 0.5], ['B2', 0.5], ['A2', 0.5]];16;bach;bwv266
[['B4', 2.0], ['B4', 1.0]];[['D4', 1.0], ['E4', 1.0], ['F#4', 1.0]];[['G3', 1.0], ['B3', 2.0]];[['G2', 1.0], ['G3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['D#3', 0.5]];17;bach;bwv266
[['G4', 2.0], ['G4', 1.0]];[['F#4', 1.0], ['E4', 0.5], ['D#4', 0.5], ['E4', 1.0]];[['B3', 2.0], ['B3', 1.0]];[['E3', 1.0], ['E2', 0.5], ['F#2', 0.5], ['G2', 0.5], ['A2', 0.5]];18;bach;bwv266
[['F#4', 3.0]];[['E4', 1.0], ['D#4', 2.0]];[['B3', 3.0]];[['B2', 3.0]];19;bach;bwv266
[['E4', 0.5], ['F#4', 0.5], ['G4', 0.5], ['A4', 0.5], ['B4', 1.0]];[['B3', 1.0], ['E4', 1.0], ['F#4', 1.0]];[['G3', 1.0], ['B3', 1.0], ['B3', 0.5], ['A3', 0.5]];[['E2', 1.0], ['E3', 1.0], ['D#3', 1.0]];20;bach;bwv266
[['B4', 2.0], ['A4', 1.0]];[['E4', 1.5], ['G4', 0.5], ['F#4', 0.5], ['E4', 0.5]];[['G3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['D#3', 0.5], ['E3', 1.0]];[['E3', 0.5], ['D3', 0.5], ['C3', 0.5], ['B2', 0.5], ['C3', 1.0]];21;bach;bwv266
[['B4', 3.0]];[['D#4', 3.0]];[['F#3', 3.0]];[['B2', 3.0]];22;bach;bwv266
