soprano;alto;tenor;bass;measure;composer;corpus
[['D5', 2.0], ['D5', 1.0]];[['B4', 2.0], ['B4', 0.5], ['A4', 0.5]];[['F#4', 2.0], ['B3', 1.0]];[['B2', 1.0], ['B3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F#3', 0.5]];22;bach;bwv17.7
[['C#5', 1.0], ['B4', 1.0], ['C#5', 1.0]];[['G4', 0.5], ['A#4', 0.5], ['B4', 1.0], ['E4', 1.0]];[['E4', 1.0], ['D4', 0.5], ['C#4', 0.5], ['B3', 0.5], ['A#3', 0.5]];[['E3', 0.5], ['F#3', 0.5], ['G3', 1.0], ['F#3', 1.0]];23;bach;bwv17.7
[['B4', 2.0]];[['D#4', 2.0]];[['B3', 2.0]];[['B2', 2.0]];24;bach;bwv17.7
[['B4', 1.0]];[['E4', 1.0]];[['G#3', 1.0]];[['E3', 1.0]];25;bach;bwv17.7
[['C#5', 2.0], ['C#5', 1.0]];[['E4', 2.0], ['F#4', 1.0]];[['A3', 2.0], ['A3', 1.0]];[['A3', 1.0], ['G#3', 1.0], ['F#3', 1.0]];26;bach;bwv17.7
[['D5', 2.0], ['D5', 1.0]];[['F#4', 2.0], ['G4', 1.0]];[['B3', 2.0], ['B3', 1.0]];[['B3', 1.0], ['A3', 1.0], ['G3', 1.0]];27;bach;bwv17.7
[['E5', 3.0]];[['G4', 1.0], ['F#4', 1.0], ['E4', 1.0]];[['B3', 1.0], ['A3', 1.0], ['G3', 1.0]];[['C#3', 3.0]];28;bach;bwv17.7
[['A4', 2.0], ['C#5', 1.0]];[['D4', 2.0], ['E4', 1.0]];[['F#3', 2.0], ['A3', 1.0]];[['D3', 2.0], ['A3', 1.0]];29;bach;bwv17.7
[['B4', 1.0], ['A4', 1.0], ['G#4', 1.0]];[['F#4', 2.0], ['E4', 1.0]];[['F#3', 2.0], ['B3', 1.0]];[['D#3', 2.0], ['E3', 1.0]];30;bach;bwv17.7
[['A4', 1.0], ['F#4', 2.0]];[['E4', 2.0], ['D#4', 1.0]];[['C#4', 1.0], ['B3', 1.0], ['A3', 1.0]];[['A2', 1.0], ['B2', 2.0]];31;bach;bwv17.7
[['E4', 2.0]];[['B3', 2.0]];[['G#3', 2.0]];[['E3', 2.0]];32;bach;bwv17.7
[['E4', 1.0]];[['C#4', 1.0]];[['G#3', 1.0]];[['C#3', 1.0]];33;bach;bwv17.7
[['A4', 2.0], ['G#4', 1.0]];[['C#4', 1.0], ['D#4', 1.0], ['E4', 1.0]];[['A3', 2.0], ['B3', 1.0]];[['F#3', 2.0], ['E3', 1.0]];34;bach;bwv17.7
[['F#4', 2.0], ['E4', 1.0]];[['D#4', 2.0], ['E4', 1.0]];[['B3', 1.0], ['A3', 1.0], ['G#3', 1.0]];[['B2', 2.0], ['C#3', 1.0]];35;bach;bwv17.7
[['B4', 1.0], ['C#5', 2.0]];[['F#4', 1.5], ['G#4', 0.5], ['A4', 1.0]];[['D4', 1.0], ['A3', 2.0]];[['D3', 2.0], ['D#3', 1.0]];36;bach;bwv17.7
[['B4', 2.0], ['C#5', 1.0]];[['E4', 2.0], ['G#4', 1.0]];[['G#3', 2.0], ['C#4', 1.0]];[['E3', 2.0], ['E#3', 1.0]];37;bach;bwv17.7
[['D5', 2.0], ['C#5', 1.0]];[['A4', 1.0], ['B4', 1.0], ['A4', 1.0]];[['F#4', 1.0], ['E4', 1.0], ['E4', 1.0]];[['F#3', 1.0], ['G#3', 1.0], ['A3', 1.0]];38;bach;bwv17.7
[['B4', 1.0], ['A4', 0.5], ['G#4', 0.5], ['A4', 0.5], ['B4', 0.5]];[['G#4', 1.0], ['A4', 2.0]];[['E4', 0.5], ['D4', 0.5], ['C#4', 1.0], ['F#4', 1.0]];[['E3', 1.0], ['F#3', 1.0], ['D3', 1.0]];39;bach;bwv17.7
[['C#5', 1.0], ['B4', 2.0]];[['A4', 1.0], ['G#4', 2.0]];[['E4', 2.0], ['D4', 1.0]];[['E3', 2.0], ['E3', 1.0]];40;bach;bwv17.7
[['A4', 2.0]];[['E4', 2.0]];[['C#4', 2.0]];[['A2', 2.0]];41;bach;bwv17.7
