soprano;alto;tenor;bass;measure;composer;corpus
[['C5', 4.0]];[['E4', 1.0], ['F4', 0.5], ['G4', 0.5], ['A4', 1.0], ['G4', 1.0]];[['A3', 1.0], ['G3', 1.0], ['F3', 1.0], ['E3', 1.0]];[['A2', 3.0], ['B2', 0.5], ['C3', 0.5]];17;bach;bwv407
[['A4', 2.0], ['G#4', 2.0]];[['G4', 1.0], ['F4', 1.0], ['E4', 2.0]];[['D3', 1.0], ['D4', 2.0], ['C4', 0.5], ['B3', 0.5]];[['D3', 1.0], ['B2', 1.0], ['E3', 2.0]];18;bach;bwv407
[['A4', 4.0]];[['E4', 4.0]];[['C#4', 4.0]];[['A2', 4.0]];19;bach;bwv407
[['D5', 3.0], ['E5', 1.0]];[['B4', 3.0], ['A4', 0.5], ['G4', 0.5]];[['F#3', 1.0], ['E3', 0.5], ['F#3', 0.5], ['G3', 1.0], ['E3', 1.0]];[['B2', 3.0], ['C#3', 1.0]];20;bach;bwv407
[['A4', 2.0], ['B4', 2.0]];[['F#4', 2.0], ['F#4', 0.5], ['G#4', 0.5], ['A4', 1.0]];[['F#3', 0.5], ['G#3', 0.5], ['A3', 2.0], ['F#3', 1.0]];[['D3', 2.0], ['D#3', 2.0]];21;bach;bwv407
[['C#5', 4.0]];[['G#4', 3.0], ['C#4', 1.0]];[['C#4', 1.0], ['B3', 0.5], ['A3', 0.5], ['G#3', 0.5], ['F#3', 0.5], ['G#3', 1.0]];[['E3', 2.0], ['E#3', 2.0]];22;bach;bwv407
[['A4', 3.0], ['G#4', 1.0]];[['C#4', 1.0], ['D4', 0.5], ['E4', 0.5], ['F#4', 1.0], ['E4', 0.5], ['D4', 0.5]];[['A3', 1.0], ['B3', 0.5], ['C#4', 0.5], ['D4', 2.0]];[['F#3', 2.0], ['B2', 2.0]];23;bach;bwv407
[['A4', 4.0]];[['E4', 4.0]];[['D4', 1.0], ['D4', 1.0], ['C#4', 1.0], ['B3', 1.0]];[['A2', 4.0]];24;bach;bwv407
[['A4', 1.5], ['G4', 0.5], ['F#4', 1.0], ['G4', 1.0]];[['C#4', 0.5], ['D4', 0.5], ['E4', 1.5], ['D4', 0.5], ['E4', 1.0]];[['A3', 2.0], ['A3', 0.25], ['B3', 0.25], ['C4', 1.0], ['B3', 0.25], ['A3', 0.25]];[['F#3', 1.0], ['C#3', 1.0], ['D3', 1.0], ['G2', 1.0]];25;bach;bwv407
[['E4', 2.0], ['D4', 2.0]];[['E4', 0.5], ['C#4', 0.25], ['B3', 0.25], ['C#4', 1.0], ['A3', 2.0]];[['B3', 0.5], ['E3', 1.0], ['F#3', 0.25], ['G3', 0.25], ['F#3', 2.0]];[['G#2', 1.0], ['A2', 1.0], ['D2', 2.0]];26;bach;bwv407
