soprano;alto;tenor;bass;measure;composer;corpus
[['G4', 1.0]];[['D4', 1.0]];[['B-3', 0.5], ['C4', 0.5]];[['G2', 0.5], ['A2', 0.5]];10;bach;bwv350
[['G4', 1.0], ['F#4', 1.0], ['G4', 1.0], ['F#4', 1.0]];[['D4', 0.5], ['E-4', 0.5], ['D4', 0.5], ['C4', 0.5], ['B-3', 0.5], ['C4', 0.5], ['D4', 1.0]];[['D4', 0.5], ['C4', 0.25], ['B-3', 0.25], ['A3', 1.0], ['G3', 1.0], ['A3', 1.0]];[['B-2', 0.5], ['C3', 0.5], ['D3', 1.0], ['E-3', 1.0], ['D3', 0.5], ['C3', 0.5]];11;bach;bwv350
[['G4', 1.0], ['F#4', 1.0], ['G4', 1.0], ['A4', 1.0]];[['D4', 1.0], ['C4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['G3', 1.0], ['A3', 1.0], ['B-3', 1.0], ['A3', 1.0]];[['B-2', 0.5], ['C3', 0.5], ['B-2', 0.5], ['A2', 0.5], ['G2', 0.5], ['A2', 0.5], ['G2', 0.5], ['F#2', 0.5]];12;bach;bwv350
[['B-4', 2.0], ['A4', 1.0], ['B-4', 1.0]];[['D4', 2.0], ['D4', 1.0], ['D4', 1.0]];[['A3', 1.0], ['G3', 1.0], ['F#3', 1.0], ['G3', 1.0]];[['G2', 0.5], ['A2', 0.5], ['B-2', 0.5], ['G2', 0.5], ['D3', 1.0], ['G2', 1.0]];13;bach;bwv350
[['A4', 1.0], ['G4', 1.0], ['F4', 1.0], ['D4', 0.5], ['E-4', 0.5]];[['D4', 0.75], ['C4', 0.25], ['B-3', 1.0], ['C4', 1.0], ['B-3', 1.0]];[['G3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['E-3', 0.5], ['C3', 0.5], ['F3', 0.5], ['F3', 1.0]];[['D3', 1.0], ['E-3', 1.0], ['A2', 1.0], ['B-2', 0.5], ['C3', 0.5]];14;bach;bwv350
[['F4', 1.0], ['F4', 1.0], ['G4', 1.0], ['F4', 1.0]];[['A3', 0.5], ['B-3', 0.25], ['C4', 0.25], ['D4', 0.25], ['E-4', 0.25], ['F4', 1.0], ['E-4', 1.0], ['D4', 0.5]];[['F3', 0.5], ['G3', 0.25], ['A3', 0.25], ['B-3', 1.0], ['B-3', 1.0], ['B-3', 0.75], ['A3', 0.25]];[['D3', 1.0], ['D3', 1.0], ['E-3', 1.0], ['B-2', 1.0]];15;bach;bwv350
[['E-4', 2.0], ['D4', 1.0], ['D5', 1.0]];[['D4', 0.5], ['C4', 0.25], ['B3', 0.25], ['C4', 1.0], ['B3', 1.0], ['G4', 1.0]];[['G3', 2.0], ['G3', 1.0], ['B-3', 1.0]];[['C3', 0.5], ['D3', 0.5], ['E-3', 0.5], ['C3', 0.5], ['G3', 1.0], ['G2', 1.0]];16;bach;bwv350
[['C5', 1.0], ['B-4', 1.0], ['A4', 1.0], ['F#4', 1.0]];[['G4', 0.5], ['F#4', 0.5], ['G4', 1.5], ['F#4', 0.25], ['E4', 0.25], ['D4', 1.0]];[['C4', 1.0], ['D4', 1.0], ['D4', 1.0], ['A3', 1.0]];[['A2', 1.0], ['B-2', 0.5], ['C3', 0.5], ['D3', 1.5], ['C3', 0.5]];17;bach;bwv350
[['G4', 1.0], ['A4', 0.5], ['B-4', 0.5], ['C5', 1.0], ['B-4', 1.0]];[['D4', 0.5], ['E4', 0.5], ['F#4', 0.5], ['G4', 0.5], ['A4', 1.5], ['G4', 0.5]];[['B-3', 1.0], ['C4', 0.5], ['D4', 0.5], ['E-4', 0.5], ['D4', 0.5], ['D4', 1.0]];[['B-2', 1.0], ['A2', 0.5], ['G2', 0.5], ['F#2', 1.0], ['G2', 1.0]];18;bach;bwv350
[['A4', 2.0], ['G4', 1.0]];[['G4', 0.5], ['F#4', 0.25], ['E4', 0.25], ['F#4', 1.0], ['D4', 1.0]];[['E-4', 0.5], ['C4', 0.5], ['A3', 0.5], ['D4', 0.5], ['B3', 1.0]];[['C3', 1.0], ['D3', 1.0], ['G2', 1.0]];19;bach;bwv350
