soprano;alto;tenor;bass;measure;composer;corpus
[['D4', 4.0]];[['B-3', 1.0], ['A3', 0.5], ['G3', 0.5], ['A3', 2.0]];[['G3', 1.0], ['F#3', 0.5], ['E3', 0.5], ['F#3', 2.0]];[['D3', 2.0], ['D2', 2.0]];10;bach;bwv276
[['A4', 1.0], ['A4', 1.0], ['G4', 1.0], ['A4', 0.5], ['B-4', 0.5]];[['F4', 1.0], ['E4', 0.5], ['D4', 0.5], ['G4', 0.5], ['B-4', 0.5], ['A4', 0.5], ['G4', 0.5]];[['D4', 1.0], ['C4', 0.5], ['B3', 0.5], ['C4', 1.0], ['C4', 1.0]];[['D3', 0.5], ['E3', 0.5], ['F3', 1.0], ['F3', 0.5], ['E3', 0.5], ['F3', 0.5], ['G3', 0.5]];11;bach;bwv276
[['C5', 1.0], ['D5', 1.0], ['A4', 1.0], ['A4', 1.0]];[['F4', 2.0], ['F4', 1.0], ['F4', 1.0]];[['C4', 1.5], ['B-3', 0.5], ['C4', 1.0], ['C4', 0.5], ['D4', 0.5]];[['A3', 0.5], ['F3', 0.5], ['B-3', 1.0], ['F3', 1.0], ['F3', 1.0]];12;bach;bwv276
[['A4', 0.75], ['G4', 0.25], ['F4', 0.5], ['G4', 0.5], ['A4', 0.5], ['G4', 0.5], ['F4', 1.0]];[['E4', 1.0], ['D4', 0.5], ['E4', 0.5], ['F4', 0.5], ['C#4', 0.5], ['D4', 1.0]];[['E4', 0.5], ['A3', 1.0], ['G3', 0.5], ['F3', 0.5], ['G3', 0.5], ['A3', 1.0]];[['C#3', 1.0], ['D3', 1.0], ['D3', 0.5], ['E3', 0.5], ['F3', 0.5], ['G3', 0.5]];13;bach;bwv276
[['E4', 0.5], ['D4', 0.5], ['E4', 1.0], ['D4', 1.0], ['F4', 1.0]];[['D4', 1.0], ['C#4', 1.0], ['D4', 1.0], ['C4', 1.0]];[['A3', 1.5], ['G3', 0.5], ['F3', 1.0], ['A3', 1.0]];[['A3', 1.0], ['A2', 1.0], ['B-2', 1.0], ['A2', 1.0]];14;bach;bwv276
[['G4', 1.0], ['G4', 1.0], ['D4', 1.0], ['C4', 1.0]];[['C4', 0.5], ['B3', 0.5], ['C4', 1.5], ['B-3', 1.0], ['A3', 0.25], ['G3', 0.25]];[['G3', 0.5], ['F3', 0.5], ['G3', 1.0], ['G3', 0.75], ['F3', 0.25], ['E3', 1.0]];[['E2', 0.5], ['D2', 0.5], ['E2', 0.5], ['F2', 0.5], ['G2', 1.0], ['A2', 1.0]];15;bach;bwv276
[['F4', 1.0], ['G4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['C4', 1.0], ['C4', 0.5], ['C#4', 0.5]];[['A3', 1.0], ['G3', 1.0], ['F3', 1.0], ['A3', 0.5], ['G3', 0.5]];[['A2', 0.5], ['G2', 0.5], ['F2', 0.5], ['E2', 0.5], ['F2', 1.0], ['F3', 0.5], ['E3', 0.5]];16;bach;bwv276
[['A4', 0.5], ['G4', 0.5], ['F4', 0.75], ['G4', 0.25], ['A4', 1.0], ['F4', 1.0]];[['D4', 1.0], ['A3', 1.0], ['D4', 1.0], ['D4', 1.0]];[['F3', 0.5], ['E3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F3', 0.5], ['G3', 0.5], ['A3', 1.0]];[['D3', 2.0], ['D3', 0.5], ['E3', 0.5], ['F3', 0.5], ['G3', 0.5]];17;bach;bwv276
[['E4', 1.0], ['D4', 1.0], ['E4', 2.0]];[['D4', 0.5], ['C4', 1.0], ['B3', 0.5], ['C4', 2.0]];[['A3', 0.5], ['E3', 0.5], ['F3', 1.0], ['G3', 2.0]];[['A3', 0.5], ['A2', 0.5], ['D3', 1.0], ['C3', 2.0]];18;bach;bwv276
[['D4', 1.0], ['D4', 1.0], ['D4', 2.0]];[['C4', 0.5], ['B-3', 0.5], ['A3', 1.0], ['G3', 1.5], ['B-3', 0.5]];[['A3', 0.5], ['G3', 1.0], ['F#3', 0.5], ['G3', 0.5], ['D3', 0.5], ['G3', 1.0]];[['F#2', 0.5], ['G2', 0.5], ['C3', 1.0], ['C3', 0.5], ['B-2', 0.25], ['A2', 0.25], ['B-2', 0.5], ['G2', 0.5]];19;bach;bwv276
[['D4', 4.0]];[['A3', 4.0]];[['G3', 1.0], ['F#3', 0.5], ['E3', 0.5], ['F#3', 2.0]];[['D3', 2.0], ['D2', 2.0]];20;bach;bwv276
[['A4', 1.0]];[['E4', 1.0]];[['A3', 1.0]];[['C#3', 1.0]];21;bach;bwv276
[['F4', 1.0], ['C5', 1.0], ['A4', 1.0], ['C5', 0.5], ['B-4', 0.5]];[['D4', 1.0], ['C4', 1.0], ['C4', 1.0], ['C4', 0.5], ['D4', 0.5]];[['A3', 0.5], ['B-3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F3', 1.0], ['F3', 1.0]];[['D3', 1.0], ['E3', 1.0], ['F3', 1.0], ['A2', 0.5], ['B-2', 0.5]];22;bach;bwv276
[['A4', 1.0], ['G4', 1.0], ['F4', 1.0], ['A4', 0.5], ['G4', 0.5]];[['E4', 0.5], ['F4', 1.0], ['E4', 0.5], ['C4', 1.0], ['E4', 1.0]];[['C4', 1.5], ['B-3', 0.5], ['A3', 1.0], ['A3', 1.0]];[['C3', 1.0], ['C2', 1.0], ['F2', 1.0], ['C#3', 1.0]];23;bach;bwv276
[['F4', 1.0], ['E4', 1.0], ['D4', 1.0], ['F4', 1.0]];[['E4', 0.5], ['D4', 1.0], ['C4', 0.5], ['C4', 0.5], ['B-3', 0.5], ['C4', 1.0]];[['A3', 1.0], ['G3', 0.5], ['A3', 0.5], ['D3', 1.0], ['A3', 0.5], ['F3', 0.5]];[['D3', 0.5], ['D2', 0.5], ['E2', 0.5], ['F#2', 0.5], ['G2', 1.0], ['A2', 1.0]];24;bach;bwv276
[['G4', 1.0], ['G4', 1.0], ['D4', 1.0], ['C4', 1.0]];[['D4', 1.0], ['C4', 0.5], ['B3', 0.5], ['A3', 0.5], ['B3', 0.5], ['C4', 0.5], ['B-3', 0.5]];[['D3', 0.25], ['E3', 0.25], ['F3', 1.0], ['E3', 0.5], ['F#3', 0.5], ['G#3', 0.5], ['A3', 0.5], ['G3', 0.5]];[['B2', 1.0], ['C3', 1.0], ['C3', 0.5], ['B2', 0.5], ['A2', 1.0]];25;bach;bwv276
[['F4', 1.0], ['G4', 1.0], ['A4', 1.0]];[['A3', 0.25], ['G3', 0.25], ['A3', 0.5], ['D4', 0.5], ['C4', 0.5], ['C4', 1.0]];[['F3', 0.25], ['E3', 0.25], ['F3', 1.0], ['E3', 0.5], ['F3', 1.0]];[['A2', 0.5], ['D3', 0.5], ['B-2', 0.5], ['C3', 0.5], ['F3', 1.0]];26;bach;bwv276
[['A4', 0.5], ['G4', 0.5]];[['F4', 0.5], ['E4', 0.5]];[['C4', 1.0]];[['F2', 1.0]];27;bach;bwv276
[['F4', 1.0], ['G4', 1.0], ['A4', 1.0], ['F4', 1.0]];[['D4', 1.5], ['C4', 0.25], ['B-3', 0.25], ['A3', 1.5], ['D4', 0.25], ['C4', 0.25]];[['C4', 0.5], ['B-3', 0.25], ['A3', 0.25], ['G3', 1.5], ['F3', 0.25], ['E3', 0.25], ['F3', 0.5], ['B-3', 0.25], ['A3', 0.25]];[['B-2', 1.0], ['E-3', 0.5], ['D3', 0.5], ['C#3', 1.0], ['D3', 1.0]];28;bach;bwv276
[['E4', 1.0], ['D4', 1.0], ['E4', 2.0]];[['B3', 0.5], ['A3', 1.0], ['G#3', 0.5], ['C#4', 2.0]];[['G#3', 0.5], ['A3', 0.5], ['D4', 0.5], ['D3', 0.5], ['A3', 2.0]];[['D3', 0.5], ['C3', 0.5], ['B2', 1.0], ['A2', 2.0]];29;bach;bwv276
[['D4', 1.0], ['D4', 1.0], ['D4', 2.0]];[['D4', 1.0], ['C4', 1.0], ['B-3', 0.5], ['A3', 0.5], ['G3', 0.25], ['A3', 0.25], ['B-3', 0.5]];[['F3', 0.5], ['G3', 0.5], ['A3', 1.5], ['G3', 0.25], ['F#3', 0.25], ['G3', 1.0]];[['B-2', 0.5], ['A2', 0.5], ['G2', 0.5], ['F#2', 0.5], ['G2', 0.5], ['A2', 0.5], ['B-2', 0.5], ['G2', 0.5]];30;bach;bwv276
[['D4', 4.0]];[['B3', 0.5], ['A3', 0.5], ['B-3', 0.5], ['G3', 0.5], ['A3', 2.0]];[['G3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['E3', 0.5], ['F#3', 2.0]];[['D2', 4.0]];31;bach;bwv276
