soprano;alto;tenor;bass;measure;composer;corpus
[['E5', 1.0], ['D#5', 1.0], ['E5', 2.0]];[['B4', 0.5], ['A4', 0.25], ['G#4', 0.25], ['A4', 0.5], ['F#4', 0.5], ['G#4', 2.0]];[['F#4', 1.0], ['B3', 1.0], ['B3', 2.0]];[['B3', 1.0], ['B2', 1.0], ['E3', 2.0]];10;bach;bwv60.5
[('P', 1.0), ['B4', 1.0], ['B4', 1.0], ['B4', 1.0]];[('P', 1.0), ['G#4', 0.5], ['A4', 0.5], ['B4', 0.5], ['A4', 0.5], ['B4', 0.5], ['G#4', 0.5]];[('P', 1.0), ['E4', 1.0], ['E4', 1.0], ['E4', 1.0]];[('P', 1.0), ['E3', 0.5], ['F#3', 0.5], ['G#3', 0.5], ['F#3', 0.5], ['G#3', 0.5], ['E3', 0.5]];11;bach;bwv60.5
[['C#5', 1.0], ['B4', 1.0], ['D5', 1.0], ['C#5', 1.0]];[['A4', 1.0], ['B4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['E4', 1.0], ['E4', 1.0], ['F#4', 1.0], ['E4', 1.0]];[['A3', 0.5], ['B3', 0.5], ['A3', 0.5], ['G#3', 0.5], ['F#3', 0.5], ['G#3', 0.5], ['A3', 0.5], ['A2', 0.5]];12;bach;bwv60.5
[['C#5', 2.0], ['B4', 2.0]];[['A4', 0.5], ['G#4', 0.5], ['A4', 0.5], ['F#4', 0.5], ['G#4', 2.0]];[['E4', 1.0], ['D#4', 1.0], ['E4', 2.0]];[['E3', 2.0], ['E3', 2.0]];13;bach;bwv60.5
[('P', 1.0), ['B4', 1.0], ['B4', 1.0], ['B4', 1.0]];[('P', 1.0), ['F#4', 1.0], ['B3', 1.0], ['B4', 1.0]];[('P', 1.0), ['D#4', 1.0], ['E4', 1.0], ['F4', 1.0]];[('P', 1.0), ['A3', 1.0], ['G#3', 1.0], ['G3', 1.0]];14;bach;bwv60.5
[['C#5', 1.0], ['B4', 1.0], ['D5', 1.0], ['C#5', 1.0]];[['A#4', 1.0], ['A4', 1.0], ['G#4', 1.0], ['A4', 1.0]];[['E4', 1.0], ['D4', 1.0], ['E4', 1.0], ['F#4', 1.0]];[['F#3', 1.0], ['F3', 1.0], ['E3', 1.0], ['D#3', 1.0]];15;bach;bwv60.5
[['C#5', 2.0], ['B4', 2.0]];[['A4', 0.5], ['F#4', 0.5], ['D#4', 1.0], ['E4', 2.0]];[['E4', 0.5], ['A3', 0.5], ['F#3', 1.0], ['G#3', 2.0]];[['E3', 2.0], ['E3', 2.0]];16;bach;bwv60.5
[('P', 1.0), ['E5', 1.0], ['C#5', 1.0], ['B4', 1.0]];[('P', 1.0), ['E4', 1.0], ['E4', 1.0], ['F#4', 0.5], ['G#4', 0.5]];[('P', 1.0), ['B3', 1.0], ['A3', 1.0], ['A3', 0.5], ['G#3', 0.5]];[('P', 1.0), ['G#3', 1.0], ['A3', 0.5], ['C#3', 0.5], ['D#3', 0.5], ['E#3', 0.5]];17;bach;bwv60.5
[['A4', 2.0], ('P', 1.0), ['E5', 1.0]];[['F#4', 2.0], ('P', 1.0), ['B4', 1.0]];[['C#4', 2.0], ('P', 1.0), ['E4', 1.0]];[['F#3', 2.0], ('P', 1.0), ['G#3', 1.0]];18;bach;bwv60.5
[['C#5', 1.0], ['B4', 1.0], ['A4', 2.0]];[['A4', 1.0], ['G#4', 1.0], ['E4', 2.0]];[['E4', 1.0], ['D4', 0.25], ['C#4', 0.25], ['D4', 0.5], ['C#4', 2.0]];[['A3', 1.0], ['E3', 1.0], ['A2', 2.0]];19;bach;bwv60.5
