soprano;alto;tenor;bass;measure;composer;corpus
[['B4', 0.5], ['A4', 0.5], ['B4', 1.0], ['A4', 1.0]];[['E4', 0.5], ['A4', 1.0], ['G#4', 0.5], ['E4', 1.0]];[['B3', 0.5], ['C4', 0.5], ['D4', 1.0], ['C4', 1.0]];[['G#3', 0.5], ['A3', 0.5], ['E3', 1.0], ['A2', 1.0]];10;bach;bwv126.6
[['A4', 1.0]];[['E4', 1.0]];[['C4', 1.0]];[['A3', 1.0]];11;bach;bwv126.6
[['A4', 1.0], ['G4', 1.0], ['C5', 1.0], ['D5', 1.0]];[['F#4', 1.0], ['E4', 1.0], ['E4', 0.5], ['F#4', 0.5], ['G4', 1.0]];[['B3', 1.0], ['B3', 1.0], ['A3', 1.0], ['B3', 1.0]];[['D#3', 1.0], ['E3', 1.0], ['A3', 1.0], ['G3', 1.0]];12;bach;bwv126.6
[['E5', 0.5], ['D5', 0.5], ['C5', 1.0], ['D5', 1.0], ['D5', 1.0]];[['G4', 1.0], ['A4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['C4', 0.5], ['D4', 0.5], ['E4', 1.0], ['A3', 0.5], ['B3', 0.25], ['C4', 0.25], ['B3', 1.0]];[['C4', 0.5], ['B3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F3', 1.0], ['G3', 1.0]];13;bach;bwv126.6
[['E5', 2.0], ['F5', 2.0]];[['G4', 2.0], ['F4', 2.0]];[['C4', 2.0], ['C4', 2.0]];[['C3', 2.0], ['A3', 2.0]];14;bach;bwv126.6
[['E5', 1.0], ['D5', 1.0], ['D5', 1.5], ['C5', 0.5]];[['G4', 1.0], ['A4', 1.0], ['G4', 0.5], ['E4', 0.5], ['F4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['C4', 1.0], ['B3', 1.0]];[['G3', 1.0], ['F3', 1.0], ['G3', 1.0], ['G2', 1.0]];15;bach;bwv126.6
[['C5', 2.0], ('P', 1.0)];[['E4', 2.0], ('P', 1.0)];[['G3', 2.0], ('P', 1.0)];[['C3', 2.0], ('P', 1.0)];16;bach;bwv126.6
[['E5', 1.0]];[['G4', 0.5], ['A4', 0.5]];[['C4', 1.0]];[['C4', 1.0]];17;bach;bwv126.6
[['E5', 1.0], ['C5', 1.0], ['D5', 0.5], ['E5', 0.5], ['F5', 1.0]];[['B4', 1.0], ['A4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['B3', 1.0], ['E4', 1.0], ['A3', 1.0], ['D4', 1.0]];[['G#3', 1.0], ['A3', 0.5], ['G3', 0.5], ['F3', 0.5], ['E3', 0.5], ['D3', 1.0]];18;bach;bwv126.6
[['E5', 2.0], ['G5', 1.0], ['E5', 1.0]];[['A4', 2.0], ['G4', 1.0], ['G4', 1.0]];[['C#4', 2.0], ['D4', 1.0], ['C4', 0.5], ['B-3', 0.5]];[['A2', 2.0], ['B2', 1.0], ['C3', 1.0]];19;bach;bwv126.6
[['F5', 1.0], ['E5', 0.5], ['D5', 0.5], ['E5', 1.0], ['E5', 1.0]];[['C4', 0.5], ['D4', 0.5], ['E4', 0.5], ['F4', 0.5], ['G4', 1.0], ['G4', 1.0]];[['A3', 1.0], ['G3', 1.0], ['C4', 0.5], ['B-3', 1.0], ['A3', 0.5]];[['C3', 4.0]];20;bach;bwv126.6
[['F5', 1.0], ['E5', 1.0], ['G5', 0.5], ['F5', 0.5], ['E5', 1.0]];[['A4', 0.5], ['G4', 0.5], ['G4', 0.5], ['F4', 0.5], ['E4', 0.5], ['F4', 0.5], ['G4', 1.0]];[['A3', 0.5], ['B3', 0.5], ['C4', 2.0], ['C4', 1.0]];[['C3', 1.0], ['C3', 0.5], ['D3', 0.5], ['E3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F3', 0.5]];21;bach;bwv126.6
[['D5', 2.0], ['C5', 2.0]];[['G4', 1.5], ['F4', 0.5], ['E4', 2.0]];[['C4', 0.5], ['A3', 0.5], ['B3', 1.0], ['G3', 2.0]];[['G3', 1.0], ['G2', 1.0], ['C3', 2.0]];22;bach;bwv126.6
[['E5', 1.0], ['E5', 1.0], ['C5', 1.0], ['D5', 1.0]];[['G4', 0.5], ['A4', 0.5], ['B4', 1.0], ['E4', 1.0], ['D4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['C4', 0.5], ['B3', 0.5], ['A3', 1.0]];[['C4', 0.5], ['B3', 0.5], ['A3', 0.5], ['G#3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F3', 0.5], ['E3', 0.5]];23;bach;bwv126.6
[['C5', 1.0], ['B4', 1.0], ['A4', 2.0]];[['A4', 1.5], ['G#4', 0.5], ['A4', 2.0]];[['F4', 1.5], ['E4', 0.25], ['D4', 0.25], ['C4', 2.0]];[['F3', 0.5], ['E3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F3', 2.0]];24;bach;bwv126.6
[['G4', 1.0], ['A4', 0.5], ['B4', 0.5], ['C5', 1.0], ['A4', 1.0]];[['E4', 0.5], ['D4', 0.5], ['C4', 0.5], ['D4', 0.5], ['E4', 0.5], ['D4', 0.5], ['E4', 1.0]];[['C4', 0.5], ['B3', 0.5], ['A3', 1.0], ['G3', 0.5], ['F3', 0.5], ['G3', 1.0]];[['C3', 1.0], ['F3', 1.0], ['E3', 1.0], ['D3', 0.5], ['C#3', 0.5]];25;bach;bwv126.6
[['A4', 3.0], ['G4', 1.0]];[['D4', 3.0], ['B3', 1.0]];[['F3', 3.0], ['G3', 1.0]];[['D3', 3.0], ['E3', 1.0]];26;bach;bwv126.6
[['A4', 1.0], ['B4', 1.0], ['C5', 1.0], ['B4', 1.0]];[['C4', 0.5], ['D4', 0.25], ['E4', 0.25], ['F4', 1.0], ['E4', 1.5], ['F4', 0.25], ['G4', 0.25]];[['F3', 1.5], ['E3', 0.25], ['F3', 0.25], ['G3', 0.5], ['A3', 0.5], ['B3', 1.0]];[['E3', 1.0], ['D3', 1.0], ['E3', 0.5], ['F3', 0.5], ['G3', 1.0]];27;bach;bwv126.6
[['A4', 3.0], ['G#4', 1.0]];[['A4', 1.5], ['G4', 0.25], ['F4', 0.25], ['E4', 2.0]];[['C#4', 0.5], ['D4', 0.25], ['E4', 0.25], ['A3', 0.5], ['D4', 0.5], ['C4', 0.5], ['B3', 0.25], ['A3', 0.25], ['B3', 1.0]];[['G3', 0.5], ['F3', 0.25], ['E3', 0.25], ['F3', 0.5], ['D3', 0.5], ['E3', 2.0]];28;bach;bwv126.6
[['A4', 3.0]];[['E4', 3.0]];[['C#4', 3.0]];[['A2', 3.0]];29;bach;bwv126.6
