soprano;alto;tenor;bass;measure;composer;corpus
[('P', 1.0), ['D5', 1.0], ['B-4', 1.0], ['B-4', 1.0]];[('P', 1.0), ['F#4', 1.0], ['D4', 1.0], ['G4', 1.0]];[('P', 1.0), ['A3', 1.0], ['G3', 0.5], ['A3', 0.5], ['B-3', 0.5], ['C4', 0.5]];[('P', 1.0), ['D3', 1.0], ['G3', 0.5], ['F3', 0.5], ['E-3', 1.0]];13;bach;bwv374
[['B-4', 1.0], ['D5', 1.0], ['C5', 1.0], ['B-4', 1.0]];[['F4', 1.5], ['G4', 0.25], ['F4', 0.25], ['E4', 0.5], ['F#4', 0.5], ['G4', 1.0]];[['D4', 0.5], ['E-4', 0.5], ['D4', 0.5], ['B-3', 0.5], ['G3', 0.5], ['A3', 0.5], ['B-3', 0.25], ['C4', 0.25], ['D4', 0.5]];[['D3', 0.5], ['C3', 0.5], ['B-2', 1.0], ['B-2', 0.5], ['A2', 0.5], ['G2', 0.5], ['B-2', 0.5]];14;bach;bwv374
[['A4', 1.0], ['G4', 1.0], ['A4', 2.0]];[['G4', 0.5], ['F#4', 0.5], ['G4', 1.0], ['G4', 1.0], ['F#4', 1.0]];[['E-4', 0.5], ['D4', 0.25], ['C4', 0.25], ['B-3', 0.5], ['C4', 0.25], ['D4', 0.25], ['E-4', 1.0], ['D4', 0.75], ['C4', 0.25]];[['C3', 0.5], ['D3', 0.5], ['E-3', 0.5], ['D3', 0.5], ['C3', 0.5], ['A2', 0.5], ['D3', 1.0]];15;bach;bwv374
[['G4', 2.0], ('P', 1.0)];[['D4', 2.0], ('P', 1.0)];[['B-3', 2.0], ('P', 1.0)];[['G2', 2.0], ('P', 1.0)];16;bach;bwv374
[['G4', 1.0]];[['D4', 1.0]];[['B-3', 0.5], ['A3', 0.5]];[['G2', 0.5], ['A2', 0.5]];17;bach;bwv374
[['D4', 1.0], ['G4', 1.0], ['G4', 2.0]];[['D4', 1.0], ['D4', 1.0], ['D4', 0.5], ['C4', 0.25], ['B-3', 0.25], ['A3', 0.5], ['G3', 0.5]];[['G3', 0.5], ['A3', 0.5], ['B-3', 0.5], ['A3', 0.5], ['G3', 1.5], ['C4', 0.5]];[['B-2', 0.5], ['A2', 0.5], ['G2', 0.5], ['F2', 0.5], ['E-2', 2.0]];18;bach;bwv374
[['A4', 2.0], ('P', 1.0), ['A4', 1.0]];[['D4', 2.0], ('P', 1.0), ['F#4', 1.0]];[['F#3', 2.0], ('P', 1.0), ['D4', 1.0]];[['D2', 2.0], ('P', 1.0), ['D3', 1.0]];19;bach;bwv374
[['B-4', 0.5], ['C5', 0.5], ['D5', 1.0], ['C#5', 2.0]];[['G4', 1.0], ['A4', 0.5], ['E4', 0.5], ['E4', 0.5], ['F#4', 0.5], ['G4', 1.0]];[['D4', 1.0], ['A3', 0.5], ['B-3', 0.5], ['A3', 2.0]];[['G3', 1.0], ['F3', 0.5], ['G3', 0.5], ['A3', 1.0], ['A2', 1.0]];20;bach;bwv374
[['D5', 3.0]];[['F#4', 3.0]];[['A3', 3.0]];[['D3', 3.0]];21;bach;bwv374
[['D5', 1.0], ('P', 1.0), ('P', 2.0)];[['F#4', 1.0], ('P', 1.0), ('P', 2.0)];[['A3', 1.0], ('P', 1.0), ('P', 2.0)];[['D3', 1.0], ('P', 1.0), ('P', 2.0)];22;bach;bwv374
