soprano;alto;tenor;bass;measure;composer;corpus
[['C5', 1.0], ['D5', 1.0], ['E5', 1.0]];[['G4', 1.0], ['F4', 1.0], ['E4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['C4', 1.0]];[['E3', 1.0], ['D3', 1.0], ['C3', 1.0]];27;bach;bwv320
[['F5', 1.0], ['E5', 1.0], ['D5', 1.0]];[['D4', 1.0], ['E4', 0.5], ['F4', 0.5], ['G4', 1.0]];[['C4', 2.0], ['B3', 1.0]];[['D3', 1.0], ['G3', 1.0], ['G2', 1.0]];28;bach;bwv320
[['E5', 2.0], ['C5', 1.0]];[['G4', 2.0], ['E4', 1.0]];[['C4', 2.0], ['G3', 1.0]];[['C3', 2.0], ['C3', 1.0]];29;bach;bwv320
[['F5', 1.0], ['C5', 1.0], ['A4', 1.0]];[['F4', 2.0], ['F4', 1.0]];[['C4', 2.0], ['C4', 1.0]];[['A2', 2.0], ['F2', 1.0]];30;bach;bwv320
[['D5', 2.0], ['C5', 1.0]];[['F4', 2.0], ['F4', 1.0]];[['B-3', 2.0], ['C4', 1.0]];[['B-2', 1.0], ['B-3', 1.0], ['A3', 1.0]];31;bach;bwv320
[['B-4', 1.0], ['C5', 1.0], ['A4', 1.0]];[['G4', 2.0], ['F4', 1.0]];[['D4', 1.0], ['C4', 1.0], ['C4', 1.0]];[['G3', 1.0], ['E3', 1.0], ['F3', 1.0]];32;bach;bwv320
[['G4', 3.0]];[['F4', 1.0], ['E4', 2.0]];[['C4', 3.0]];[['C3', 1.0], ['C4', 1.0], ['B-3', 1.0]];33;bach;bwv320
[['C5', 1.0], ['A4', 1.0], ['F4', 1.0]];[['F4', 2.0], ['F4', 1.0]];[['C4', 2.0], ['C4', 1.0]];[['A3', 1.0], ['F3', 1.0], ['A3', 1.0]];34;bach;bwv320
[['D5', 1.0], ['E5', 1.0], ['F5', 1.0]];[['F4', 1.0], ['G4', 1.0], ['A4', 1.0]];[['B-3', 1.0], ['B-3', 1.0], ['C4', 1.0]];[['B-3', 1.0], ['G3', 1.0], ['F3', 1.0]];35;bach;bwv320
[['A4', 2.0], ['G4', 0.5], ['F4', 0.5]];[['F4', 2.0], ['E4', 1.0]];[['C4', 1.0], ['D4', 0.5], ['C4', 0.5], ['B-3', 0.5], ['C4', 0.5]];[['F3', 0.5], ['A2', 0.5], ['B-2', 1.0], ['C3', 1.0]];36;bach;bwv320
[['F4', 3.0]];[['C4', 3.0]];[['A3', 3.0]];[['F2', 3.0]];37;bach;bwv320
