soprano;alto;tenor;bass;measure;composer;corpus
[['C5', 1.0], ['C5', 1.0], ['G4', 1.0]];[['E-4', 0.5], ['D-4', 0.5], ['E-4', 1.0], ['E-4', 1.0]];[['A-3', 1.0], ['A-3', 1.0], ['B-3', 1.0]];[['C3', 0.5], ['B-2', 0.5], ['A-2', 1.0], ['E-3', 1.0]];10;bach;bwv402
[['E-5', 1.0]];[['G4', 1.0]];[['C4', 1.0]];[['C3', 0.5], ['B-2', 0.5]];11;bach;bwv402
[['E-5', 1.0], ['E-5', 1.0], ['D5', 1.0], ['B-4', 1.0]];[['F4', 1.0], ['F4', 1.0], ['F4', 1.0], ['F4', 1.0]];[['C4', 0.5], ['B-3', 0.5], ['A3', 1.0], ['B-3', 0.5], ['A3', 0.5], ['B-3', 1.0]];[['A2', 0.5], ['G2', 0.5], ['F2', 1.0], ['B-2', 0.5], ['C3', 0.5], ['D3', 1.0]];12;bach;bwv402
[['C5', 1.0], ['C5', 1.0], ['B-4', 1.0], ['G4', 0.5], ['A-4', 0.5]];[['G4', 1.0], ['F4', 0.5], ['E-4', 0.5], ['D4', 1.0], ['E-4', 0.5], ['F4', 0.5]];[['B-3', 0.5], ['A3', 0.25], ['G3', 0.25], ['A3', 1.0], ['B-3', 1.0], ['B-3', 1.0]];[['E-3', 1.0], ['F3', 1.0], ['B-2', 1.0], ['E-3', 1.0]];13;bach;bwv402
[['B-4', 1.0], ['C5', 1.0], ['B-4', 1.0], ['G4', 1.0]];[['G4', 1.0], ['A-4', 1.0], ['G4', 1.0], ['G4', 1.0]];[['E-4', 1.0], ['E-4', 1.0], ['E-4', 0.5], ['D-4', 1.0], ['C4', 0.5]];[['E-3', 0.5], ['D-3', 0.5], ['C3', 0.5], ['D3', 0.5], ['E-3', 1.0], ['E3', 1.0]];14;bach;bwv402
[['A-4', 2.0], ['G4', 1.0], ['F4', 1.0]];[['G4', 0.5], ['F4', 0.25], ['E-4', 0.25], ['F4', 0.5], ['D4', 0.5], ['E-4', 1.0], ['F4', 1.0]];[['C4', 1.0], ['D4', 0.5], ['F4', 0.5], ['C4', 1.0], ['A-3', 1.0]];[['F3', 1.0], ['B2', 1.0], ['C3', 1.0], ['D-3', 1.0]];15;bach;bwv402
[['G4', 1.0], ['A-4', 1.0], ['B-4', 1.0], ['B-4', 1.0]];[['E-4', 1.0], ['E-4', 1.0], ['F4', 1.0], ['G4', 1.0]];[['B-3', 1.0], ['C4', 1.0], ['D4', 1.0], ['D3', 0.5], ['E3', 0.5]];[['D-3', 1.0], ['C3', 1.0], ['B-2', 0.5], ['A-2', 0.5], ['G2', 1.0]];16;bach;bwv402
[['A-4', 1.0], ['G4', 1.0], ['F4', 1.0], ['B-4', 1.0]];[['C4', 0.5], ['D4', 0.5], ['E-4', 1.5], ['D4', 0.5], ['F4', 1.0]];[['F3', 1.0], ['B-3', 1.0], ['B-3', 1.0], ['D4', 1.0]];[['F2', 1.0], ['G2', 0.5], ['A-2', 0.5], ['B-2', 1.0], ['B-3', 1.0]];17;bach;bwv402
[['C5', 1.0], ['D5', 1.0], ['E-5', 1.0], ['D5', 1.0]];[['F4', 1.0], ['F4', 1.0], ['G4', 0.5], ['A4', 0.5], ['B-4', 1.0]];[['C4', 1.0], ['B-3', 1.5], ['C4', 0.5], ['D4', 1.0]];[['A3', 1.0], ['A-3', 1.0], ['G3', 1.5], ['F3', 0.5]];18;bach;bwv402
[['C5', 1.0], ['C5', 1.0], ['B-4', 1.0], ['E-4', 1.0]];[['B-4', 1.0], ['A4', 1.0], ['G4', 1.0], ['E-4', 1.0]];[['G3', 1.0], ['D4', 1.0], ['D4', 1.0], ['C4', 1.0]];[['E3', 1.0], ['F#3', 1.0], ['G3', 1.0], ['A-3', 1.0]];19;bach;bwv402
[['F4', 1.0], ['G4', 1.0], ['A-4', 1.0], ['G4', 1.0]];[['D4', 1.0], ['E-4', 1.0], ['F4', 0.5], ['D4', 0.5], ['B-3', 0.5], ['E-4', 0.5]];[['B-3', 1.0], ['B-3', 1.5], ['F3', 0.5], ['G3', 0.5], ['B-3', 0.5]];[['A-3', 0.5], ['G3', 0.5], ['F3', 0.5], ['E-3', 0.5], ['D3', 0.5], ['B-2', 0.5], ['E-3', 0.5], ['G2', 0.5]];20;bach;bwv402
[['F4', 2.0], ['E-4', 1.0]];[['E-4', 0.5], ['D4', 0.25], ['C4', 0.25], ['D4', 1.0], ['B-3', 1.0]];[['C4', 0.5], ['A-3', 0.5], ['F3', 0.5], ['B-3', 0.25], ['A-3', 0.25], ['G3', 1.0]];[['A-2', 1.0], ['B-2', 1.0], ['E-2', 1.0]];21;bach;bwv402
