soprano;alto;tenor;bass;measure;composer;corpus
[['B-4', 1.0], ['C5', 1.0], ['D5', 0.5], ['E-5', 0.5], ['F5', 1.0]];[['F4', 0.5], ['G4', 0.5], ['A4', 1.0], ['B-4', 1.5], ['C5', 0.5]];[['B-3', 1.0], ['E-4', 1.0], ['F4', 0.5], ['E-4', 0.5], ['D4', 0.5], ['C4', 0.5]];[['D3', 0.5], ['E-3', 0.5], ['D3', 0.5], ['C3', 0.5], ['B-2', 1.0], ['B-3', 0.5], ['A-3', 0.5]];10;bach;bwv226.2
[['F5', 1.0], ['E-5', 1.0], ['D5', 1.0], ['C5', 1.0]];[['D5', 1.5], ['C5', 0.5], ['B-4', 0.5], ['A4', 0.5], ['G4', 1.0]];[['B3', 0.5], ['A3', 0.5], ['G3', 1.0], ['F#3', 1.0], ['G3', 1.0]];[['G3', 1.0], ['C3', 1.0], ['D3', 1.0], ['E-3', 1.0]];11;bach;bwv226.2
[['D5', 2.0]];[['F#4', 2.0]];[['A3', 2.0]];[['D3', 2.0]];12;bach;bwv226.2
[('P', 1.0), ['D5', 0.5], ['E-5', 0.5]];[('P', 1.0), ['B-4', 1.0]];[('P', 1.0), ['B-3', 0.5], ['C4', 0.5]];[('P', 1.0), ['G3', 1.0]];13;bach;bwv226.2
[['F5', 1.0], ['G5', 1.0], ['F5', 1.0], ['C5', 1.0]];[['A4', 0.5], ['B4', 0.5], ['C5', 1.0], ['C5', 0.5], ['B-4', 0.5], ['A4', 0.5], ['G4', 0.5]];[['D4', 1.0], ['E4', 1.0], ['F4', 1.5], ['E-4', 0.5]];[['D4', 1.0], ['C4', 0.5], ['B-3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F3', 1.0]];14;bach;bwv226.2
[['D5', 1.0], ['E5', 1.0], ['F5', 1.0], ['F5', 1.0]];[['F4', 1.0], ['G4', 1.0], ['A4', 1.0], ['B-4', 0.5], ['A4', 0.5]];[['D4', 0.5], ['C4', 0.5], ['B-3', 1.0], ['C4', 1.0], ['D4', 1.0]];[['B-3', 0.5], ['A3', 0.5], ['G3', 1.0], ['F3', 1.0], ['B-3', 1.0]];15;bach;bwv226.2
[['G5', 1.0], ['F5', 1.0], ['C5', 0.5], ['D5', 0.5], ['E-5', 1.0]];[['G4', 0.5], ['A4', 0.5], ['B-4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['E-4', 1.0], ['F4', 1.0], ['F4', 1.0], ['B-3', 0.5], ['C4', 0.5]];[['E-3', 1.0], ['D3', 0.5], ['E-3', 0.5], ['F3', 1.0], ['G3', 0.5], ['A3', 0.5]];16;bach;bwv226.2
[['D5', 1.0], ['C5', 1.0], ['B-4', 1.0]];[['F4', 0.5], ['G4', 0.5], ['A4', 1.0], ['F4', 1.0]];[['D4', 0.5], ['B-3', 0.5], ['F4', 0.5], ['E-4', 0.5], ['D4', 1.0]];[['B-3', 0.5], ['E-3', 0.5], ['F3', 1.0], ['B-2', 1.0]];17;bach;bwv226.2
[['B-4', 1.0]];[['G4', 1.0]];[['E-4', 1.0]];[['E-3', 0.5], ['D3', 0.5]];18;bach;bwv226.2
[['C5', 0.5], ['D5', 0.5], ['E-5', 1.0], ['D5', 0.5], ['E-5', 0.5], ['F5', 1.0]];[['G4', 1.0], ['G4', 0.5], ['A4', 0.5], ['B-4', 2.0]];[['E-4', 0.5], ['D4', 0.5], ['C4', 1.0], ['D4', 0.5], ['C4', 0.5], ['B-3', 0.5], ['C4', 0.5]];[['C3', 1.0], ['C4', 1.0], ['G3', 1.0], ['D3', 0.5], ['E-3', 0.5]];19;bach;bwv226.2
[['F5', 1.0], ['C5', 1.0], ['B-4', 0.5], ['A4', 0.5], ['G4', 1.0]];[['B-4', 1.0], ['A4', 1.0], ['B-4', 0.5], ['F4', 1.0], ['E4', 0.5]];[['D4', 0.5], ['E4', 0.5], ['F4', 2.0], ['C4', 0.5], ['B-3', 0.5]];[['F3', 0.5], ['G3', 0.5], ['A3', 0.5], ['F3', 0.5], ['D4', 0.5], ['B-3', 0.5], ['C4', 1.0]];20;bach;bwv226.2
[['F4', 2.0], ('P', 1.0), ['F4', 1.0]];[['C4', 2.0], ('P', 1.0), ['F4', 0.5], ['E-4', 0.5]];[['A3', 2.0], ('P', 1.0), ['A3', 1.0]];[['F3', 2.0], ('P', 1.0), ['D3', 1.0]];21;bach;bwv226.2
[['B-4', 1.0], ['C5', 1.0], ['D5', 0.5], ['E-5', 0.5], ['F5', 1.0]];[['D4', 0.5], ['G4', 0.5], ['F4', 0.5], ['E-4', 0.5], ['D4', 1.5], ['E-4', 0.25], ['F4', 0.25]];[['B-3', 0.5], ['E-4', 0.5], ['D4', 0.5], ['C4', 0.5], ['B-3', 1.5], ['C4', 0.5]];[['G3', 1.0], ['A3', 1.0], ['B-3', 0.5], ['C4', 0.5], ['D4', 0.5], ['C4', 0.5]];22;bach;bwv226.2
[['F5', 1.0], ['E-5', 1.0], ['D5', 1.0], ['C5', 1.0]];[['G4', 1.0], ['G4', 1.0], ['G4', 1.0], ['G4', 0.5], ['F4', 0.5]];[['D4', 1.5], ['C4', 0.5], ['B-3', 0.5], ['A3', 0.5], ['G3', 1.0]];[['B3', 0.5], ['G3', 0.5], ['C4', 1.0], ['G3', 0.5], ['F3', 0.5], ['E-3', 0.5], ['D3', 0.5]];23;bach;bwv226.2
[['G4', 1.0], ['A4', 1.0], ['B-4', 1.0], ['C5', 1.0]];[['E-4', 2.0], ['D4', 1.0], ['F4', 1.0]];[['C4', 2.0], ['B-3', 1.0], ['A3', 1.0]];[['E-3', 0.5], ['C3', 0.5], ['F3', 1.0], ['B-2', 1.0], ['F3', 1.0]];24;bach;bwv226.2
[['D5', 1.0], ['B-4', 1.0], ['G4', 2.0]];[['F4', 2.0], ['F4', 0.5], ['D4', 0.5], ['E-4', 1.0]];[['B-3', 3.0], ['B-3', 0.5], ['A3', 0.5]];[['B-2', 0.5], ['C3', 0.5], ['D3', 1.0], ['E-3', 2.0]];25;bach;bwv226.2
[['F4', 1.0], ['C5', 0.5], ['D5', 0.25], ['E-5', 0.25], ['D5', 2.0]];[['D4', 1.0], ['F4', 2.0], ['G4', 1.0]];[['B-3', 1.0], ['C4', 2.0], ['B-3', 1.0]];[['B-3', 1.0], ['A3', 1.0], ['B-3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F3', 0.5]];26;bach;bwv226.2
[['C5', 2.0], ['B-4', 1.0]];[['G4', 1.0], ['F4', 0.5], ['E-4', 0.5], ['D4', 1.0]];[['B-3', 1.0], ['A3', 0.25], ['G3', 0.25], ['A3', 0.5], ['F3', 1.0]];[['E-3', 0.5], ['C3', 0.5], ['F3', 1.0], ['B-2', 1.0]];27;bach;bwv226.2
