soprano;alto;tenor;bass;measure;composer;corpus
[['D5', 2.0], ['E5', 1.0]];[['G#4', 1.0], ['A4', 1.0], ['B4', 1.0]];[['D4', 0.5], ['E4', 0.5], ['F4', 1.0], ['E4', 1.0]];[['B3', 1.0], ['A3', 1.0], ['G#3', 1.0]];11;bach;bwv390
[['C5', 1.0], ['B4', 0.5], ['A4', 0.5], ['B4', 1.0]];[['A4', 2.0], ['G#4', 1.0]];[['E4', 2.0], ['D4', 1.0]];[['A3', 1.0], ['E3', 2.0]];12;bach;bwv390
[['A4', 2.0], ['D5', 1.0]];[['A4', 2.0], ['F4', 0.5], ['E4', 0.5]];[['C4', 2.0], ['C4', 1.0]];[['F3', 2.0], ['F3', 1.0]];13;bach;bwv390
[['D5', 1.0], ['C5', 1.0], ['B4', 1.0]];[['D4', 2.0], ['D4', 1.0]];[['A3', 2.0], ['G3', 1.0]];[['F#3', 2.0], ['G3', 1.0]];14;bach;bwv390
[['C5', 1.0], ['A4', 2.0]];[['E4', 1.0], ['D4', 1.0], ['C4', 1.0]];[['G3', 1.0], ['F#3', 2.0]];[['C3', 1.0], ['D3', 2.0]];15;bach;bwv390
[['G4', 2.0]];[['B3', 2.0]];[['G3', 2.0]];[['G2', 2.0]];16;bach;bwv390
[['G4', 1.0]];[['E4', 1.0]];[['B3', 1.0]];[['E3', 1.0]];17;bach;bwv390
[['C5', 2.0], ['C5', 1.0]];[['E4', 2.0], ['A4', 1.0]];[['C4', 1.0], ['D4', 1.0], ['E4', 1.0]];[['A3', 1.0], ['B3', 1.0], ['C4', 1.0]];18;bach;bwv390
[['D5', 1.0], ['E5', 1.0], ['F5', 1.0]];[['G4', 2.0], ['G4', 1.0]];[['D4', 1.0], ['C4', 1.0], ['B3', 1.0]];[['B3', 1.0], ['A3', 1.0], ['G3', 1.0]];19;bach;bwv390
[['E5', 1.0], ['D5', 1.0], ['E5', 1.0]];[['G4', 1.0], ['F4', 1.0], ['E4', 1.0]];[['C4', 2.0], ['B3', 1.0]];[['C4', 2.0], ['G#3', 1.0]];20;bach;bwv390
[['C5', 2.0], ['C5', 1.0]];[['E4', 2.0], ['A4', 1.0]];[['C4', 2.0], ['F4', 1.0]];[['A3', 2.0], ['F3', 1.0]];21;bach;bwv390
[['F5', 2.0], ['F5', 1.0]];[['A4', 2.0], ['A4', 1.0]];[['A3', 2.0], ['D4', 1.0]];[['D3', 1.0], ['E3', 1.0], ['F3', 1.0]];22;bach;bwv390
[['E5', 1.0], ['D5', 1.0], ['E5', 1.0]];[['B-4', 1.0], ['F4', 1.0], ['G4', 1.0]];[['D4', 2.0], ['C#4', 1.0]];[['G3', 1.0], ['A3', 2.0]];23;bach;bwv390
[['D5', 2.0]];[['F4', 2.0]];[['A3', 2.0]];[['D3', 2.0]];24;bach;bwv390
[['D5', 1.0]];[['G4', 1.0]];[['B3', 1.0]];[['G3', 1.0]];25;bach;bwv390
[['E5', 2.0], ['E5', 1.0]];[['G4', 2.0], ['A4', 1.0]];[['C4', 2.0], ['C4', 1.0]];[['C3', 1.0], ['B2', 1.0], ['A2', 1.0]];26;bach;bwv390
[['F5', 2.0], ['F5', 1.0]];[['F4', 1.0], ['A4', 2.0]];[['A3', 2.0], ['D4', 1.0]];[['D3', 1.0], ['C3', 1.0], ['B2', 1.0]];27;bach;bwv390
[['G5', 1.5], ['F5', 0.5], ['E5', 0.5], ['D5', 0.5]];[['G4', 3.0]];[['D4', 1.0], ['B3', 1.0], ['C4', 1.0]];[['E3', 1.0], ['D3', 1.0], ['C3', 1.0]];28;bach;bwv390
[['C5', 2.0], ['E5', 1.0]];[['A4', 2.0], ['G4', 1.0]];[['C4', 2.0], ['C4', 0.5], ['B3', 0.5]];[['F3', 2.0], ['C4', 1.0]];29;bach;bwv390
[['D5', 1.0], ['C5', 1.0], ['B4', 1.0]];[['A4', 2.0], ['G4', 1.0]];[['A3', 2.0], ['D4', 1.0]];[['F#3', 2.0], ['G3', 1.0]];30;bach;bwv390
[['C5', 1.0], ['A4', 2.0]];[['G4', 2.0], ['F#4', 1.0]];[['C4', 1.0], ['E4', 1.0], ['D4', 0.5], ['C4', 0.5]];[['E3', 1.0], ['C3', 1.0], ['D3', 1.0]];31;bach;bwv390
[['G4', 2.0]];[['D4', 2.0]];[['B3', 2.0]];[['G2', 2.0]];32;bach;bwv390
[['G4', 1.0]];[['D4', 1.0]];[['B3', 1.0]];[['G3', 0.5], ['F3', 0.5]];33;bach;bwv390
[['C5', 2.0], ['B4', 1.0]];[['E4', 1.0], ['F4', 1.0], ['G4', 1.0]];[['G3', 1.0], ['D4', 1.0], ['E4', 1.0]];[['E3', 1.0], ['D3', 1.0], ['C3', 1.0]];34;bach;bwv390
[['A4', 2.0], ['G4', 1.0]];[['C4', 1.0], ['D4', 1.0], ['E4', 1.0]];[['A3', 1.0], ['B3', 1.0], ['C4', 1.0]];[['F3', 2.0], ['E3', 1.0]];35;bach;bwv390
[['D5', 1.0], ['E5', 1.5], ['D5', 0.5]];[['F4', 1.0], ['E4', 0.5], ['D4', 0.5], ['E4', 0.5], ['F#4', 0.5]];[['B3', 1.0], ['C4', 1.0], ['A3', 1.0]];[['D3', 1.0], ['C3', 2.0]];36;bach;bwv390
[['D5', 2.0], ['E5', 1.0]];[['G4', 2.0], ['G4', 1.0]];[['B3', 2.0], ['C4', 1.0]];[['G3', 2.0], ['C4', 1.0]];37;bach;bwv390
[['F5', 1.0], ['E5', 1.0], ['D5', 1.0]];[['F4', 1.0], ['G4', 2.0]];[['C4', 2.0], ['B3', 1.0]];[['A3', 1.0], ['G3', 1.0], ['F3', 1.0]];38;bach;bwv390
[['C5', 0.5], ['D5', 0.5], ['D5', 1.5], ['C5', 0.5]];[['G4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['C4', 2.0], ['B3', 1.0]];[['E3', 1.0], ['F3', 1.0], ['G3', 1.0]];39;bach;bwv390
[['C5', 2.0]];[['E4', 2.0]];[['G3', 2.0]];[['C3', 2.0]];40;bach;bwv390
