soprano;alto;tenor;bass;measure;composer;corpus
[['B-4', 2.0], ['A4', 1.0]];[['F4', 2.0], ['F4', 1.0]];[['D4', 1.0], ['C4', 2.0]];[['D3', 0.5], ['E3', 0.5], ['F3', 0.5], ['G3', 0.5], ['A3', 0.5], ['B-3', 0.5]];10;bach;bwv413
[['G4', 2.0], ['G4', 1.0]];[['F4', 1.0], ['E4', 0.5], ['D4', 0.5], ['E4', 1.0]];[['C4', 2.0], ['C4', 1.0]];[['C4', 2.0], ['C3', 1.0]];11;bach;bwv413
[['G4', 2.0], ['A4', 1.0]];[['E4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['C4', 1.0], ['D4', 1.0], ['A3', 1.0]];[['C4', 1.0], ['B-3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F#3', 0.5]];12;bach;bwv413
[['B-4', 2.0], ['C5', 1.0]];[['D4', 1.0], ['G4', 0.5], ['F#4', 0.5], ['G4', 1.0]];[['A3', 1.0], ['G3', 1.0], ['C4', 0.5], ['D4', 0.5]];[['G3', 0.5], ['F3', 0.5], ['E-3', 0.5], ['D3', 0.5], ['E-3', 0.5], ['D3', 0.5]];13;bach;bwv413
[['B-4', 1.0], ['A4', 1.0], ['B-4', 1.0]];[['G4', 1.0], ['G4', 1.0], ['F#4', 1.0]];[['E-4', 0.5], ['D4', 0.5], ['E4', 0.5], ['C4', 0.5], ['A3', 0.5], ['D4', 0.5]];[['C3', 0.5], ['B-2', 0.5], ['C3', 1.0], ['D3', 1.0]];14;bach;bwv413
[['G4', 3.0]];[['D4', 3.0]];[['B-3', 3.0]];[['G2', 3.0]];15;bach;bwv413
[['A4', 2.0], ['A4', 0.5], ['B-4', 0.5]];[['F4', 0.5], ['E4', 0.5], ['F4', 0.5], ['G4', 0.5], ['D4', 0.5], ['F4', 0.5]];[['D4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['D3', 0.5], ['C#3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F3', 0.5], ['D3', 0.5]];16;bach;bwv413
[['C5', 2.0], ['A4', 1.0]];[['G4', 0.5], ['E4', 0.5], ['F4', 0.5], ['G4', 0.5], ['A4', 0.5], ['G4', 0.5]];[['C4', 2.0], ['C4', 1.0]];[['E3', 0.5], ['C3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F3', 0.5], ['E3', 0.5]];17;bach;bwv413
[['B-4', 1.0], ['A4', 2.0]];[['F4', 2.0], ['F4', 1.0]];[['D4', 1.0], ['C4', 2.0]];[['D3', 0.5], ['E3', 0.5], ['F3', 0.5], ['G3', 0.5], ['A3', 0.5], ['B-3', 0.5]];18;bach;bwv413
[['G4', 3.0]];[['F4', 1.0], ['E4', 2.0]];[['C4', 3.0]];[['C4', 3.0]];19;bach;bwv413
[['F4', 2.0], ['F4', 1.0]];[['F4', 1.0], ['C4', 2.0]];[['C4', 1.5], ['B-3', 0.5], ['A3', 0.5], ['G3', 0.5]];[['A3', 0.5], ['B-3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F3', 0.5], ['E3', 0.5]];20;bach;bwv413
[['F4', 1.0], ['E4', 1.0], ['F4', 1.0]];[['D4', 1.0], ['E4', 1.0], ['D4', 0.5], ['C4', 0.5]];[['A3', 2.0], ['A3', 1.0]];[['D3', 0.5], ['E3', 0.5], ['D3', 0.5], ['C3', 0.5], ['B-2', 0.5], ['A2', 0.5]];21;bach;bwv413
[['G4', 1.0], ['F4', 1.0], ['G4', 1.0]];[['D4', 1.0], ['C4', 0.5], ['D4', 0.5], ['E4', 1.0]];[['G3', 1.0], ['A3', 1.0], ['B-3', 1.0]];[['B-2', 0.5], ['G2', 0.5], ['C3', 0.5], ['B-2', 0.5], ['A2', 0.5], ['G2', 0.5]];22;bach;bwv413
[['A4', 2.0], ['A4', 1.0]];[['F4', 2.0], ['F4', 1.0]];[['C4', 2.0], ['C4', 1.0]];[['F2', 2.0], ['F2', 1.0]];23;bach;bwv413
[['A4', 2.0], ['G4', 1.0]];[['F4', 2.0], ['G4', 1.0]];[['C4', 2.0], ['C4', 1.0]];[['F2', 0.5], ['A2', 0.5], ['C3', 0.5], ['F3', 0.5], ['F3', 0.5], ['E3', 0.5]];24;bach;bwv413
[['A4', 2.0], ['G4', 1.0]];[['G4', 1.0], ['F4', 1.0], ['E4', 1.0]];[['C4', 2.0], ['C4', 1.0]];[['F3', 0.5], ['G3', 0.5], ['A3', 0.5], ['B-3', 0.5], ['C4', 0.5], ['C3', 0.5]];25;bach;bwv413
[['A4', 1.0], ['B4', 2.0]];[['F4', 2.0], ['G4', 1.0]];[['C4', 1.0], ['D4', 2.0]];[['F3', 0.5], ['E3', 0.5], ['D3', 0.5], ['G3', 0.5], ['F3', 0.5], ['G3', 0.5]];26;bach;bwv413
[['C5', 3.0]];[['G4', 3.0]];[['E4', 3.0]];[['C3', 3.0]];27;bach;bwv413
[['D5', 2.0], ['E5', 1.0]];[['G4', 1.0], ['A4', 2.0]];[['B-3', 1.0], ['F4', 1.0], ['E4', 1.0]];[['G2', 0.5], ['G3', 0.5], ['F3', 0.5], ['E3', 0.5], ['D3', 0.5], ['C#3', 0.5]];28;bach;bwv413
[['F5', 1.5], ['E5', 0.5], ['D5', 1.0]];[['A4', 1.5], ['G4', 0.5], ['F4', 1.0]];[['E4', 1.0], ['D4', 0.5], ['C#4', 0.5], ['D4', 0.5], ['C4', 0.5]];[['D3', 0.5], ['F3', 0.5], ['G3', 0.5], ['A3', 0.5], ['B-3', 0.5], ['A3', 0.5]];29;bach;bwv413
[['D5', 1.0], ['E5', 1.0], ['C#5', 1.0]];[['F4', 1.0], ['E4', 1.0], ['E4', 0.5], ['G4', 0.5]];[['B-3', 1.0], ['B-3', 1.0], ['A3', 1.0]];[['G3', 0.5], ['F3', 0.5], ['G3', 0.5], ['E3', 0.5], ['A3', 0.5], ['A2', 0.5]];30;bach;bwv413
[['D5', 3.0]];[['F#4', 3.0]];[['A3', 3.0]];[['D3', 3.0]];31;bach;bwv413
