soprano;alto;tenor;bass;measure;composer;corpus
[['A4', 1.0], ['G4', 1.0], ['F4', 1.0]];[['F4', 1.0], ['E4', 1.0], ['C4', 1.0]];[['C4', 1.0], ['B-3', 1.0], ['A3', 1.0]];[['C3', 2.0], ['F2', 1.0]];11;bach;bwv229.2
[['F5', 1.0], ['E5', 1.0], ['D5', 1.0]];[['D4', 1.0], ['B-4', 1.0], ['A4', 1.0]];[['A4', 1.0], ['G4', 1.0], ['F4', 1.0]];[['D3', 1.0], ['G3', 1.0], ['A3', 1.0]];12;bach;bwv229.2
[['G5', 1.0], ['A4', 1.0], ['F5', 1.0]];[['G4', 1.5], ['E4', 0.5], ['F4', 0.5], ['G4', 0.5]];[['E4', 0.5], ['D4', 0.5], ['E4', 1.0], ['D4', 1.0]];[['B-3', 1.0], ['C#3', 1.0], ['D3', 1.0]];13;bach;bwv229.2
[['F5', 0.5], ['E5', 0.5], ['C#5', 1.5], ['D5', 0.5]];[['A4', 0.5], ['B-4', 0.5], ['A4', 1.0], ['A4', 1.0]];[['D4', 0.5], ['G4', 0.5], ['E4', 2.0]];[['G3', 1.0], ['A3', 1.0], ['A2', 1.0]];14;bach;bwv229.2
[['D5', 3.0]];[['A4', 3.0]];[['F#4', 3.0]];[['D3', 3.0]];15;bach;bwv229.2
[['F5', 1.0], ['D5', 1.0], ['C5', 1.0]];[['A4', 1.0], ['F4', 1.0], ['F4', 1.0]];[['D4', 1.0], ['A3', 0.5], ['B3', 0.5], ['C4', 1.0]];[['D3', 0.5], ['E-3', 0.5], ['F3', 0.5], ['G3', 0.5], ['A-3', 1.0]];16;bach;bwv229.2
[['B4', 2.0], ['C5', 1.0]];[['G4', 2.0], ['C4', 1.0]];[['D4', 0.5], ['E-4', 0.5], ['F4', 1.0], ['E-4', 1.0]];[['G3', 2.0], ['A3', 1.0]];17;bach;bwv229.2
[['F5', 0.5], ['G5', 0.25], ['A-5', 0.25], ['G5', 1.0], ['F5', 1.0]];[['A-4', 0.5], ['G4', 0.25], ['F4', 0.25], ['C5', 1.0], ['A-4', 1.0]];[['D4', 0.5], ['E-4', 0.25], ['F4', 0.25], ['E-4', 1.0], ['C4', 1.0]];[['B3', 1.0], ['C4', 1.0], ['F3', 1.0]];18;bach;bwv229.2
[['E-5', 1.0], ['D5', 1.0], ['C5', 1.0]];[['G4', 1.5], ['F4', 0.5], ['E-4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['G3', 1.0]];[['G3', 2.0], ['C3', 1.0]];19;bach;bwv229.2
[['E-5', 1.0], ['F5', 0.5], ['E-5', 0.5], ['D5', 0.5], ['C5', 0.5]];[['G4', 1.0], ['G4', 0.5], ['B-4', 0.5], ['A4', 0.5], ['G4', 0.5]];[['C4', 0.5], ['B3', 0.5], ['C4', 0.5], ['D4', 0.5], ['E-4', 1.0]];[['C3', 1.0], ['C4', 2.0]];20;bach;bwv229.2
[['F#5', 1.0], ['G5', 1.0], ['G4', 1.0]];[['A4', 1.0], ['D4', 2.0]];[['D4', 2.0], ['B-3', 1.0]];[['C4', 1.0], ['B-3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F3', 0.5]];21;bach;bwv229.2
[['C5', 3.0]];[['G4', 3.0]];[['E-4', 3.0]];[['E-3', 0.5], ['D3', 0.5], ['F3', 0.5], ['E-3', 0.5], ['D3', 0.5], ['C3', 0.5]];22;bach;bwv229.2
[['C5', 0.5], ['E-5', 0.5], ['D5', 0.5], ['C5', 0.5], ['B-4', 0.5], ['A4', 0.5]];[['A4', 1.0], ['B-4', 0.5], ['A4', 0.5], ['G4', 0.5], ['F#4', 0.5]];[['E-4', 1.0], ['F#3', 0.5], ['A3', 0.5], ['D4', 1.0]];[['F#3', 1.0], ['D3', 2.0]];23;bach;bwv229.2
[['B-4', 0.5], ['G4', 0.5], ['A4', 0.5], ['B-4', 0.5], ['C5', 0.5], ['D5', 0.5]];[['G4', 2.0], ['A4', 0.5], ['B4', 0.5]];[['D4', 2.0], ['E-4', 0.5], ['F4', 0.5]];[['G3', 1.5], ['F3', 0.5], ['E-3', 0.5], ['D3', 0.5]];24;bach;bwv229.2
[['E-5', 0.5], ['C5', 0.5], ['F#5', 0.5], ['G5', 0.25], ['A5', 0.25], ['D5', 1.0]];[['C5', 0.5], ['B-4', 0.5], ['A4', 0.5], ['G4', 0.5], ['F#4', 1.0]];[['G4', 0.5], ['F4', 0.5], ['E-4', 0.5], ['D4', 0.5], ['A4', 1.0]];[['C3', 1.5], ['B-2', 0.5], ['C3', 0.5], ['A2', 0.5]];25;bach;bwv229.2
[['D5', 0.5], ['E-5', 0.5], ['A4', 1.5], ['G4', 0.5]];[['G4', 1.0], ['G4', 1.0], ['F#4', 1.0]];[['D4', 1.0], ['D4', 0.5], ['B-3', 0.5], ['C4', 1.0]];[['B-2', 0.5], ['C3', 0.5], ['D3', 2.0]];26;bach;bwv229.2
[['G4', 3.0]];[['D4', 3.0]];[['B3', 3.0]];[['G2', 3.0]];27;bach;bwv229.2
