soprano;alto;tenor;bass;measure;composer;corpus
[['F#4', 1.5], ['E4', 0.5], ['F#4', 1.0]];[['E4', 1.0], ['D#4', 0.5], ['C#4', 0.5], ['D#4', 1.0]];[['C4', 1.0], ['B3', 1.5], ['A3', 0.5]];[['A2', 0.5], ['F#2', 0.5], ['B2', 1.0], ['B2', 1.0]];10;bach;bwv11.6
[['E4', 3.0]];[['B3', 3.0]];[['G3', 3.0]];[['E2', 3.0]];11;bach;bwv11.6
[['F#4', 1.0], ['F#4', 1.0], ['F#4', 1.0]];[['D#4', 1.0], ['B3', 1.0], ['D#4', 1.0]];[['B3', 1.0], ['F#3', 0.5], ['G3', 0.5], ['A3', 0.5], ['B3', 0.5]];[['B2', 0.5], ['C#3', 0.5], ['D#3', 1.0], ['B2', 1.0]];12;bach;bwv11.6
[['G4', 1.5], ['A4', 0.5], ['B4', 1.0]];[['E4', 1.0], ['B3', 1.0], ['B3', 1.0]];[['G3', 0.5], ['F#3', 0.5], ['E3', 1.0], ['E4', 0.5], ['D4', 0.5]];[['E3', 1.5], ['F#3', 0.5], ['G3', 0.5], ['F#3', 0.5]];13;bach;bwv11.6
[['B4', 2.0], ['A#4', 1.0]];[['G4', 0.5], ['F#4', 0.5], ['E4', 0.5], ['D4', 0.5], ['E4', 1.0]];[['C#4', 1.5], ['B3', 0.5], ['C#4', 1.0]];[['E3', 0.5], ['D3', 0.5], ['C#3', 1.0], ['F#3', 1.0]];14;bach;bwv11.6
[['B4', 2.0]];[['D4', 2.0]];[['B3', 2.0]];[['B2', 2.0]];15;bach;bwv11.6
[['C#5', 1.0]];[['F#4', 1.0]];[['A#3', 1.0]];[['F#3', 1.0]];16;bach;bwv11.6
[['D5', 1.0], ['F#4', 2.0]];[['F#4', 0.5], ['E4', 0.5], ['D4', 2.0]];[['B3', 1.5], ['F#3', 0.5], ['B3', 0.5], ['A3', 0.5]];[['B3', 1.5], ['A3', 0.5], ['G3', 0.5], ['F#3', 0.5]];17;bach;bwv11.6
[['G4', 2.0], ['F#4', 1.0]];[['C#4', 0.5], ['D4', 0.5], ['E4', 1.0], ['D4', 1.0]];[['G3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['A3', 1.0], ['G#3', 0.5]];[['E3', 0.5], ['D3', 0.5], ['C#3', 1.0], ['D3', 1.0]];18;bach;bwv11.6
[['E4', 1.0], ['E4', 1.0], ['A4', 1.0]];[['D4', 0.5], ['B3', 0.5], ['C#4', 1.0], ['D4', 1.0]];[['A3', 1.0], ['A3', 1.0], ['A3', 1.0]];[['A2', 1.0], ['A2', 1.0], ['F#2', 1.0]];19;bach;bwv11.6
[['B4', 1.5], ['A4', 0.5], ['G4', 1.0]];[['D4', 1.0], ['G4', 0.5], ['F#4', 0.5], ['F#4', 0.5], ['E4', 0.5]];[['G3', 0.5], ['A3', 0.5], ['B3', 0.5], ['C#4', 0.5], ['D4', 0.5], ['A3', 0.5]];[['G2', 1.5], ['A2', 0.5], ['B2', 0.5], ['C#3', 0.5]];20;bach;bwv11.6
[['F#4', 0.5], ['E4', 0.5], ['E4', 1.5], ['D4', 0.5]];[['D4', 1.5], ['B3', 0.5], ['C#4', 1.0]];[['A3', 0.5], ['B3', 0.5], ['A3', 1.0], ['G3', 1.0]];[['D3', 0.5], ['G2', 0.5], ['A2', 2.0]];21;bach;bwv11.6
[['D4', 3.0]];[['A3', 3.0]];[['F#3', 3.0]];[['D2', 3.0]];22;bach;bwv11.6
