soprano;alto;tenor;bass;measure;composer;corpus
[['C5', 1.0], ['D5', 1.0], ['C5', 0.5], ['B4', 0.5], ['A4', 0.5], ['B4', 0.5]];[['G4', 1.0], ['G4', 1.0], ['G4', 1.0], ['F4', 1.0]];[['E4', 1.0], ['F4', 1.0], ['E4', 1.0], ['A3', 0.5], ['G#3', 0.5]];[['E3', 0.5], ['D3', 0.5], ['C3', 0.5], ['B2', 0.5], ['C3', 1.0], ['D3', 1.0]];10;bach;bwv340
[['C5', 1.5], ['D5', 0.5], ['B4', 1.0]];[['E4', 1.5], ['F#4', 0.5], ['G#4', 1.0]];[['A3', 0.5], ['E3', 0.5], ['A3', 1.0], ['B3', 1.0]];[['A2', 0.5], ['B2', 0.5], ['C3', 0.5], ['A2', 0.5], ['E3', 1.0]];11;bach;bwv340
[['E5', 1.0]];[['A4', 0.5], ['G4', 0.5]];[['A3', 1.0]];[['C#3', 1.0]];12;bach;bwv340
[['F5', 0.5], ['E5', 0.5], ['D5', 1.0], ['E5', 0.5], ['D5', 0.5], ['C5', 1.0]];[['F4', 1.0], ['G4', 1.0], ['G4', 0.5], ['F4', 0.5], ['E4', 1.0]];[['D4', 0.5], ['C4', 0.5], ['B3', 1.0], ['B3', 1.0], ['C4', 1.0]];[['D3', 1.0], ['G3', 0.5], ['F3', 0.5], ['E3', 1.0], ['A3', 0.5], ['G3', 0.5]];13;bach;bwv340
[['C5', 1.0], ['B4', 1.0], ['C5', 1.0], ['B4', 1.0]];[['A4', 1.0], ['G4', 1.0], ['G4', 1.0], ['G4', 1.0]];[['D4', 1.0], ['E4', 0.5], ['F4', 0.5], ['E4', 1.0], ['D4', 1.0]];[['F3', 0.5], ['D3', 0.5], ['G3', 1.0], ['C3', 1.0], ['G3', 1.0]];14;bach;bwv340
[['C5', 1.0], ['B4', 1.0], ['A4', 0.5], ['B4', 0.5], ['G4', 1.0]];[['A4', 1.0], ['A4', 0.5], ['G4', 0.5], ['G4', 0.5], ['F#4', 0.5], ['F#4', 0.5], ['E4', 0.5]];[['D4', 1.0], ['D4', 0.5], ['E4', 0.5], ['E4', 0.5], ['D4', 0.5], ['B3', 0.5], ['C4', 0.5]];[['G3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['E3', 0.5], ['C3', 0.5], ['D3', 0.5], ['E3', 0.5], ['C3', 0.5]];15;bach;bwv340
[['G4', 0.5], ['A4', 0.5], ['F#4', 1.0], ['G4', 1.0], ['E5', 1.0]];[['E4', 1.0], ['D4', 1.0], ['D4', 1.0], ['C4', 1.0]];[['C4', 1.0], ['A3', 0.5], ['B3', 0.25], ['C4', 0.25], ['B3', 1.0], ['G3', 0.5], ['A3', 0.5]];[['A2', 1.0], ['D3', 1.0], ['G2', 1.0], ['C3', 1.0]];16;bach;bwv340
[['D5', 1.0], ['C5', 1.0], ['B4', 1.0]];[['D4', 0.5], ['E4', 0.5], ['E4', 0.5], ['D#4', 0.5], ['E4', 1.0]];[['B3', 1.0], ['A3', 0.5], ['F#3', 0.5], ['G#3', 1.0]];[['G3', 0.5], ['G#3', 0.5], ['A3', 1.0], ['E3', 1.0]];17;bach;bwv340
[['E5', 1.0]];[['E4', 0.5], ['D4', 0.5]];[['C4', 0.5], ['B3', 0.5]];[['A2', 1.0]];18;bach;bwv340
[['F5', 0.5], ['E5', 0.5], ['D5', 1.0], ['E5', 0.5], ['D5', 0.5], ['C5', 0.5], ['B4', 0.5]];[['C4', 0.5], ['E4', 0.5], ['G#4', 0.5], ['A4', 0.5], ['B4', 1.0], ['E4', 1.0]];[['A3', 0.5], ['C4', 0.5], ['D4', 0.5], ['F4', 0.5], ['B3', 1.0], ['C4', 1.0]];[['A3', 1.0], ['B3', 0.5], ['A3', 0.5], ['G#3', 1.0], ['A3', 0.5], ['G3', 0.5]];19;bach;bwv340
[['A4', 0.5], ['D5', 0.5], ['B4', 1.0], ['C5', 1.0], ['C5', 1.0]];[['E4', 0.5], ['D4', 0.5], ['E4', 1.0], ['E4', 1.0], ['C5', 0.5], ['B-4', 0.5]];[['C4', 0.5], ['A3', 0.5], ['B3', 0.5], ['G#3', 0.5], ['A3', 1.0], ['G3', 1.0]];[['F#3', 1.0], ['G#3', 0.5], ['E3', 0.5], ['A3', 1.0], ['E3', 1.0]];20;bach;bwv340
[['C5', 1.0], ['C5', 1.0], ['D5', 1.0], ['C5', 1.0]];[['A4', 0.5], ['G4', 0.5], ['F4', 0.5], ['E4', 0.5], ['D4', 1.0], ['E4', 0.5], ['G4', 0.5]];[['C4', 0.5], ['B-3', 0.5], ['A3', 1.0], ['A3', 0.5], ['G3', 0.5], ['G3', 0.5], ['E4', 0.5]];[['F3', 0.5], ['G3', 0.5], ['A3', 1.0], ['B2', 1.0], ['E3', 0.5], ['C3', 0.5]];21;bach;bwv340
[['C5', 1.0], ['B4', 1.0], ['C5', 1.0]];[['G4', 1.5], ['G4', 0.5], ['G4', 1.0]];[['D4', 0.5], ['C4', 0.5], ['D4', 1.0], ['E4', 1.0]];[['G3', 1.0], ['G2', 1.0], ['C3', 1.0]];22;bach;bwv340
